player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
42,2024,12,0,200,1,3,60,226,0,46,65,253,0,22,19,18,50,60,0,1,60,0,0,0,0,31,7,1,0,2,6,0,0,1,2,4,0,4,0,0,0,60,0,0,0,0,0,14,3,0.0,460.5999,0,181,0,0,0.0,0.0
42,2025,12,0,200,1,1,53,206,0,48,59,235,0,25,29,28,46,53,898,2,58,0,2,9,36,33,6,1,1,1,8,0,0,2,1,2,52,1,0,43,7,58,0,0,2,1,0,8,2,-1.0867,518.2,0,161,27,11,-0.0126,-0.2522
42,2025,12,0,200,1,3,53,206,0,48,59,235,0,25,29,28,46,53,0,2,58,0,0,0,0,33,6,1,1,1,8,0,0,2,1,2,0,1,0,0,0,58,0,0,0,0,0,8,2,0.0,518.2,0,161,0,0,0.0,0.0
43,2016,23,0,200,1,1,92,325,0,59,103,355,0,23,32,32,75,89,1438,0,71,0,4,2,0,40,7,0,3,0,12,0,1,3,2,3,21,5,0,5,5,71,0,0,9,2,12,42,15,0.9811,346.7001,0,276,22,10,1.0374,1.5808
43,2016,23,0,200,1,3,92,325,0,59,103,355,0,23,32,32,75,89,0,0,71,0,0,0,0,40,7,0,3,0,12,0,1,3,2,3,0,5,0,0,0,71,0,0,0,0,0,42,15,0.0,346.7001,0,276,0,0,0.0,0.0
43,2017,23,0,200,1,1,81,331,0,100,86,365,0,24,55,54,65,83,1374,2,70,0,3,7,1,62,19,1,6,2,17,0,0,3,5,3,15,9,0,6,5,70,0,0,12,0,9,31,9,-1.7015,359.6,0,245,16,13,-0.5113,-1.5688
43,2017,23,0,200,1,3,81,331,0,100,86,365,0,24,55,54,65,83,0,2,70,0,0,0,0,62,19,1,6,2,17,0,0,3,5,3,0,9,0,0,0,70,0,0,0,0,0,31,9,0.0,359.6,0,245,0,0,0.0,0.0
43,2018,23,0,200,1,1,91,360,0,96,94,397,0,29,56,52,76,92,1509,0,72,0,3,4,0,51,22,1,1,0,23,0,0,5,3,6,18,6,0,6,6,72,0,0,10,2,4,47,23,-2.3138,310.6002,0,273,9,16,-1.2202,-1.027
43,2018,23,0,200,1,3,91,360,0,96,94,397,0,29,56,52,76,92,0,0,72,0,0,0,0,51,22,1,1,0,23,0,0,5,3,6,0,6,0,0,0,72,0,0,0,0,0,47,23,0.0,310.6002,0,273,0,0,0.0,0.0
43,2019,23,0,200,1,1,87,336,0,85,87,364,0,24,50,49,64,100,1399,1,71,0,4,1,1,51,15,1,1,0,19,1,0,2,4,2,18,1,0,6,5,71,0,0,13,4,9,35,6,0.1456,350.5,0,262,22,14,-0.6641,-0.5903
43,2019,23,0,200,1,3,87,336,0,85,87,364,0,24,50,49,64,100,0,1,71,0,0,0,0,51,15,1,1,0,19,1,0,2,4,2,0,1,0,0,0,71,0,0,0,0,0,35,6,0.0,350.5,0,262,0,0,0.0,0.0
43,2020,23,0,200,1,1,85,337,0,88,95,370,0,29,63,60,70,84,1449,1,68,0,8,3,1,39,25,1,2,1,23,0,0,3,1,1,14,5,0,4,3,68,0,0,6,0,9,31,8,-1.3074,315.1,0,256,16,15,-1.281,-2.0619
43,2020,23,0,200,1,3,85,337,0,88,95,370,0,29,63,60,70,84,0,1,68,0,0,0,0,39,25,1,2,1,23,0,0,3,1,1,0,5,0,0,0,68,0,0,0,0,0,31,8,0.0,315.1,0,256,0,0,0.0,0.0
43,2021,23,0,200,1,1,81,338,0,99,74,370,0,30,56,51,82,80,1430,1,70,0,3,4,2,74,12,0,0,0,13,1,0,3,2,2,17,7,0,9,7,70,0,0,18,0,10,36,13,-1.56,408.2002,0,244,16,18,-0.301,-1.6157
43,2021,23,0,200,1,3,81,338,0,99,74,370,0,30,56,51,82,80,0,1,70,0,0,0,0,74,12,0,0,0,13,1,0,3,2,2,0,7,0,0,0,70,0,0,0,0,0,36,13,0.0,408.2002,0,244,0,0,0.0,0.0
43,2022,23,0,200,1,1,88,319,0,68,82,357,0,28,37,34,85,87,1355,2,64,0,9,5,2,41,14,3,3,1,12,1,0,7,3,4,16,5,0,7,5,64,0,0,8,3,6,30,7,-0.0019,402.0001,0,266,19,11,0.3438,0.8589
43,2022,23,0,200,1,3,88,319,0,68,82,357,0,28,37,34,85,87,0,2,64,0,0,0,0,41,14,3,3,1,12,1,0,7,3,4,0,5,0,0,0,64,0,0,0,0,0,30,7,0.0,402.0001,0,266,0,0,0.0,0.0
43,2023,23,0,200,1,1,88,341,0,86,83,382,0,33,56,46,79,93,1505,1,74,0,4,4,2,51,17,1,4,1,17,0,0,5,7,3,13,6,0,9,7,74,0,0,8,1,17,38,9,-1.15,419.9003,0,265,18,13,-0.6167,-1.2534
43,2023,23,0,200,1,3,88,341,0,86,83,382,0,33,56,46,79,93,0,1,74,0,0,0,0,51,17,1,4,1,17,0,0,5,7,3,0,6,0,0,0,74,0,0,0,0,0,38,9,0.0,419.9003,0,265,0,0,0.0,0.0
43,2024,23,0,200,1,1,85,327,0,83,81,367,0,31,44,40,77,85,1425,0,71,0,3,4,1,52,16,0,3,0,15,0,0,5,12,6,16,4,0,3,2,71,0,0,15,5,13,34,13,-1.0795,383.1002,0,255,18,15,-0.4826,-0.1081
43,2024,23,0,200,1,3,85,327,0,83,81,367,0,31,44,40,77,85,0,0,71,0,0,0,0,52,16,0,3,0,15,0,0,5,12,6,0,4,0,0,0,71,0,0,0,0,0,34,13,0.0,383.1002,0,255,0,0,0.0,0.0
43,2025,23,0,200,1,1,86,338,0,88,77,379,0,33,57,53,73,102,1472,0,75,0,5,1,0,49,18,1,2,1,20,0,0,4,4,5,15,2,0,4,4,75,0,0,7,1,13,35,22,-1.6447,342.7,0,258,16,18,-1.3707,-1.3377
43,2025,23,0,200,1,3,86,338,0,88,77,379,0,33,57,53,73,102,0,0,75,0,0,0,0,49,18,1,2,1,20,0,0,4,4,5,0,2,0,0,0,75,0,0,0,0,0,35,22,0.0,342.7,0,258,0,0,0.0,0.0
44,2016,11,0,200,1,1,63,245,0,58,69,268,0,18,25,25,51,66,1026,2,41,0,3,2,0,39,7,0,0,2,10,0,0,0,1,5,17,3,0,0,0,41,0,0,1,0,0,33,8,-0.7154,162.2,0,191,3,6,0.1879,0.8227
44,2016,11,0,200,1,3,63,245,0,58,69,268,0,18,25,25,51,66,0,2,41,0,0,0,0,39,7,0,0,2,10,0,0,0,1,5,0,3,0,0,0,41,0,0,0,0,0,33,8,0.0,162.2,0,191,0,0,0.0,0.0
44,2017,11,0,200,1,1,67,262,0,66,80,280,0,13,33,31,53,62,1117,2,43,0,2,0,0,41,11,0,2,4,10,0,0,0,3,3,16,4,0,0,0,43,0,0,1,1,0,31,11,-0.4547,158.4,0,203,3,7,0.7773,0.2375
44,2017,11,0,200,1,3,67,262,0,66,80,280,0,13,33,31,53,62,0,2,43,0,0,0,0,41,11,0,2,4,10,0,0,0,3,3,0,4,0,0,0,43,0,0,0,0,0,31,11,0.0,158.4,0,203,0,0,0.0,0.0
44,2018,11,0,200,1,1,83,333,0,88,87,357,0,20,40,37,68,87,1371,0,50,0,5,1,0,46,24,0,1,2,16,1,0,0,2,3,15,5,0,0,0,50,0,0,0,0,0,43,22,-1.4099,185.0,0,249,3,12,-0.0638,0.3592
44,2018,11,0,200,1,3,83,333,0,88,87,357,0,20,40,37,68,87,0,0,50,0,0,0,0,46,24,0,1,2,16,1,0,0,2,3,0,5,0,0,0,50,0,0,0,0,0,43,22,0.0,185.0,0,249,0,0,0.0,0.0
44,2019,11,0,200,1,1,74,288,0,78,80,308,0,18,44,43,54,73,1101,1,46,0,1,0,0,39,15,0,0,2,22,0,0,1,2,2,19,8,0,0,0,46,0,0,1,5,0,30,9,-0.1518,142.7999,0,223,3,6,-1.1588,-0.576
44,2019,11,0,200,1,3,74,288,0,78,80,308,0,18,44,43,54,73,0,1,46,0,0,0,0,39,15,0,0,2,22,0,0,1,2,2,0,8,0,0,0,46,0,0,0,0,0,30,9,0.0,142.7999,0,223,0,0,0.0,0.0
44,2020,11,0,200,1,1,81,326,0,89,86,344,0,16,43,42,63,84,1298,1,48,0,0,1,0,53,19,0,0,0,17,0,0,1,1,2,13,6,0,0,0,48,0,0,0,2,0,35,10,-0.4714,172.8999,0,244,3,6,-0.0454,-0.095
44,2020,11,0,200,1,3,81,326,0,89,86,344,0,16,43,42,63,84,0,1,48,0,0,0,0,53,19,0,0,0,17,0,0,1,1,2,0,6,0,0,0,48,0,0,0,0,0,35,10,0.0,172.8999,0,244,0,0,0.0,0.0
44,2021,11,0,200,1,1,63,243,0,65,74,271,0,20,30,30,58,47,1054,1,42,0,5,0,0,37,18,0,2,0,10,0,1,0,4,5,14,6,0,1,1,42,0,0,1,1,1,16,3,0.0619,174.2,0,190,7,3,0.2056,0.2949
44,2021,11,0,200,1,3,63,243,0,65,74,271,0,20,30,30,58,47,0,1,42,0,0,0,0,37,18,0,2,0,10,0,1,0,4,5,0,6,0,0,0,42,0,0,0,0,0,16,3,0.0,174.2,0,190,0,0,0.0,0.0
44,2022,11,0,200,1,1,69,260,0,66,67,287,0,19,33,33,60,68,1128,1,42,0,2,1,0,35,14,0,4,1,16,0,0,0,0,4,17,7,0,2,2,42,0,0,4,2,0,22,9,-0.9337,171.4999,0,208,6,6,-0.7438,0.2509
44,2022,11,0,200,1,3,69,260,0,66,67,287,0,19,33,33,60,68,0,1,42,0,0,0,0,35,14,0,4,1,16,0,0,0,0,4,0,7,0,0,0,42,0,0,0,0,0,22,9,0.0,171.4999,0,208,0,0,0.0,0.0
44,2023,11,0,200,1,1,80,298,0,67,74,322,0,18,31,30,72,85,1218,2,45,0,3,1,0,38,12,1,0,3,14,1,0,1,1,5,11,9,0,0,0,45,0,0,0,0,1,35,7,0.2103,173.8999,0,242,4,5,-0.0216,1.2434
44,2023,11,0,200,1,3,80,298,0,67,74,322,0,18,31,30,72,85,0,2,45,0,0,0,0,38,12,1,0,3,14,1,0,1,1,5,0,9,0,0,0,45,0,0,0,0,0,35,7,0.0,173.8999,0,242,0,0,0.0,0.0
44,2024,11,0,200,1,1,82,302,0,66,95,330,0,26,28,28,64,76,1253,0,45,0,4,0,1,48,7,0,1,2,9,0,0,0,1,1,17,6,0,1,0,45,0,0,0,4,0,28,8,0.9313,182.1999,0,246,7,3,1.1298,1.5243
44,2024,11,0,200,1,3,82,302,0,66,95,330,0,26,28,28,64,76,0,0,45,0,0,0,0,48,7,0,1,2,9,0,0,0,1,1,0,6,0,0,0,45,0,0,0,0,0,28,8,0.0,182.1999,0,246,0,0,0.0,0.0
44,2025,11,0,200,1,1,60,217,0,44,70,237,0,15,21,21,50,55,951,1,34,0,4,1,1,25,7,0,2,4,8,0,0,0,1,3,14,4,0,2,0,34,0,0,4,3,0,27,10,-0.32,112.2,0,181,2,3,0.6302,1.0608
44,2025,11,0,200,1,3,60,217,0,44,70,237,0,15,21,21,50,55,0,1,34,0,0,0,0,25,7,0,2,4,8,0,0,0,1,3,0,4,0,0,0,34,0,0,0,0,0,27,10,0.0,112.2,0,181,0,0,0.0,0.0
45,2016,17,0,200,1,1,79,297,0,67,86,334,0,34,42,37,73,65,1372,0,70,0,4,2,2,40,14,0,1,0,13,2,0,1,5,2,25,9,0,5,3,70,0,0,9,4,4,38,13,-0.6086,272.0001,0,237,14,14,-0.1861,-0.1927
45,2016,17,0,200,1,3,79,297,0,67,86,334,0,34,42,37,73,65,0,0,70,0,0,0,0,40,14,0,1,0,13,2,0,1,5,2,0,9,0,0,0,70,0,0,0,0,0,38,13,0.0,272.0001,0,237,0,0,0.0,0.0
45,2017,17,0,200,1,1,76,283,0,68,94,335,0,47,44,44,60,65,1421,0,67,0,5,3,2,45,15,2,2,0,8,0,0,6,7,1,14,5,0,7,5,67,0,0,10,3,9,35,11,-0.8396,358.7001,0,228,15,11,0.4535,-0.7297
45,2017,17,0,200,1,3,76,283,0,68,94,335,0,47,44,44,60,65,0,0,67,0,0,0,0,45,15,2,2,0,8,0,0,6,7,1,0,5,0,0,0,67,0,0,0,0,0,35,11,0.0,358.7001,0,228,0,0,0.0,0.0
45,2018,17,0,200,1,1,76,296,0,78,85,354,0,51,54,52,51,83,1461,1,67,0,1,9,1,45,14,2,2,2,17,1,0,2,5,3,8,5,0,7,6,67,0,0,10,2,5,30,10,-3.039,317.8,0,229,6,19,-1.4928,-1.5842
45,2018,17,0,200,1,3,76,296,0,78,85,354,0,51,54,52,51,83,0,1,67,0,0,0,0,45,14,2,2,2,17,1,0,2,5,3,0,5,0,0,0,67,0,0,0,0,0,30,10,0.0,317.8,0,229,0,0,0.0,0.0
45,2019,17,0,200,1,1,72,289,0,81,84,338,0,40,50,48,57,67,1366,2,70,0,4,1,3,52,16,0,4,1,12,0,0,5,4,5,15,9,0,5,2,70,0,0,3,1,12,37,13,-0.9539,386.2001,0,218,13,14,-0.4235,-1.4587
45,2019,17,0,200,1,3,72,289,0,81,84,338,0,40,50,48,57,67,0,2,70,0,0,0,0,52,16,0,4,1,12,0,0,5,4,5,0,9,0,0,0,70,0,0,0,0,0,37,13,0.0,386.2001,0,218,0,0,0.0,0.0
45,2020,17,0,200,1,1,71,285,0,78,88,332,0,37,46,42,68,53,1389,2,67,0,3,2,0,53,9,2,4,2,14,0,0,2,3,4,7,6,0,4,4,67,0,0,16,0,7,39,16,-1.902,280.3,0,215,10,14,-0.6251,-1.0294
45,2020,17,0,200,1,3,71,285,0,78,88,332,0,37,46,42,68,53,0,2,67,0,0,0,0,53,9,2,4,2,14,0,0,2,3,4,0,6,0,0,0,67,0,0,0,0,0,39,16,0.0,280.3,0,215,0,0,0.0,0.0
45,2021,17,0,200,1,1,86,321,0,77,95,397,0,61,64,62,74,77,1628,1,76,0,5,2,1,45,16,0,6,1,15,1,0,6,5,9,11,7,0,7,6,76,0,0,9,1,12,27,6,-1.261,326.6,0,259,15,14,-1.3286,-2.0959
45,2021,17,0,200,1,3,86,321,0,77,95,397,0,61,64,62,74,77,0,1,76,0,0,0,0,45,16,0,6,1,15,1,0,6,5,9,0,7,0,0,0,76,0,0,0,0,0,27,6,0.0,326.6,0,259,0,0,0.0,0.0
45,2022,17,0,200,1,1,81,317,0,77,97,367,0,41,36,35,60,79,1454,2,76,0,4,4,1,58,5,0,1,2,12,1,0,6,4,8,11,4,0,6,5,76,0,0,21,3,9,38,12,-0.23,356.0001,0,245,21,17,-0.0757,0.5366
45,2022,17,0,200,1,3,81,317,0,77,97,367,0,41,36,35,60,79,0,2,76,0,0,0,0,58,5,0,1,2,12,1,0,6,4,8,0,4,0,0,0,76,0,0,0,0,0,38,12,0.0,356.0001,0,245,0,0,0.0,0.0
45,2023,17,0,200,1,1,90,329,0,68,111,384,0,43,44,42,63,88,1525,1,74,0,1,2,0,37,15,0,4,2,14,0,0,3,4,8,17,5,0,1,1,74,0,0,16,1,8,45,11,0.932,275.6003,0,271,17,11,-0.0085,0.1676
45,2023,17,0,200,1,3,90,329,0,68,111,384,0,43,44,42,63,88,0,1,74,0,0,0,0,37,15,0,4,2,14,0,0,3,4,8,0,5,0,0,0,74,0,0,0,0,0,45,11,0.0,275.6003,0,271,0,0,0.0,0.0
45,2024,17,0,200,1,1,85,311,0,68,103,361,0,41,44,39,56,87,1464,2,74,0,4,4,0,38,10,1,6,2,18,0,0,4,3,2,13,4,0,5,5,74,0,0,18,5,12,46,14,-0.9782,320.5003,0,257,13,13,-0.6627,-0.0703
45,2024,17,0,200,1,3,85,311,0,68,103,361,0,41,44,39,56,87,0,2,74,0,0,0,0,38,10,1,6,2,18,0,0,4,3,2,0,4,0,0,0,74,0,0,0,0,0,46,14,0.0,320.5003,0,257,0,0,0.0,0.0
45,2025,17,0,200,1,1,79,303,0,75,96,350,0,40,42,39,46,87,1438,2,68,0,4,3,0,43,17,1,3,1,14,0,0,1,8,3,19,6,0,1,1,68,0,0,7,1,6,36,14,-0.3478,244.3999,0,239,11,10,-0.3282,-0.1234
45,2025,17,0,200,1,3,79,303,0,75,96,350,0,40,42,39,46,87,0,2,68,0,0,0,0,43,17,1,3,1,14,0,0,1,8,3,0,6,0,0,0,68,0,0,0,0,0,36,14,0.0,244.3999,0,239,0,0,0.0,0.0
48,2016,26,0,200,1,1,63,231,0,47,61,248,0,15,17,17,48,73,998,0,64,0,3,4,38,31,9,0,0,0,7,0,0,5,1,2,58,3,0,45,7,64,0,0,0,3,1,5,3,2.0958,541.2,0,189,40,8,1.2907,2.568
48,2016,26,0,200,1,3,63,231,0,47,61,248,0,15,17,17,48,73,0,0,64,0,0,0,0,31,9,0,0,0,7,0,0,5,1,2,0,3,0,0,0,64,0,0,0,0,0,5,3,0.0,541.2,0,189,0,0,0.0,0.0
48,2017,26,0,200,1,1,62,224,0,40,66,250,0,22,19,19,61,55,961,1,66,0,4,3,47,25,7,0,0,1,7,0,0,3,1,4,60,3,0,53,6,66,0,0,2,1,1,15,4,1.7424,502.9998,0,187,30,8,0.668,1.9275
48,2017,26,0,200,1,3,62,224,0,40,66,250,0,22,19,19,61,55,0,1,66,0,0,0,0,25,7,0,0,1,7,0,0,3,1,4,0,3,0,0,0,66,0,0,0,0,0,15,4,0.0,502.9998,0,187,0,0,0.0,0.0
48,2018,26,0,200,1,1,57,213,0,42,77,231,0,16,12,11,45,45,898,2,60,0,5,4,37,28,11,0,0,0,3,1,0,3,1,2,60,6,0,39,2,60,0,0,0,0,0,14,4,3.3034,488.8998,0,173,35,4,2.6891,2.9051
48,2018,26,0,200,1,3,57,213,0,42,77,231,0,16,12,11,45,45,0,2,60,0,0,0,0,28,11,0,0,0,3,1,0,3,1,2,0,6,0,0,0,60,0,0,0,0,0,14,4,0.0,488.8998,0,173,0,0,0.0,0.0
48,2019,26,0,200,1,1,64,235,0,47,72,256,0,16,19,16,50,62,1016,0,68,0,2,3,51,34,8,0,0,0,5,0,0,2,0,5,64,4,0,54,3,68,0,0,2,1,1,10,3,2.8241,544.0999,0,192,41,6,1.7939,2.2679
48,2019,26,0,200,1,3,64,235,0,47,72,256,0,16,19,16,50,62,0,0,68,0,0,0,0,34,8,0,0,0,5,0,0,2,0,5,0,4,0,0,0,68,0,0,0,0,0,10,3,0.0,544.0999,0,192,0,0,0.0,0.0
48,2020,26,0,200,1,1,67,265,0,66,76,295,0,25,38,38,65,57,1065,2,64,0,4,12,37,38,15,1,0,2,11,0,0,6,4,4,58,2,0,43,6,64,0,0,1,1,0,3,3,0.0401,725.7999,0,203,35,13,0.2012,-0.7017
48,2020,26,0,200,1,3,67,265,0,66,76,295,0,25,38,38,65,57,0,2,64,0,0,0,0,38,15,1,0,2,11,0,0,6,4,4,0,2,0,0,0,64,0,0,0,0,0,3,3,0.0,725.7999,0,203,0,0,0.0,0.0
48,2021,26,0,200,1,1,67,252,0,55,82,272,0,15,28,27,56,59,1053,0,63,0,2,9,37,33,9,0,2,0,13,0,0,5,3,3,59,4,0,47,10,63,0,0,2,0,0,8,5,-0.438,644.8,0,201,39,14,0.562,1.0694
48,2021,26,0,200,1,3,67,252,0,55,82,272,0,15,28,27,56,59,0,0,63,0,0,0,0,33,9,0,2,0,13,0,0,5,3,3,0,4,0,0,0,63,0,0,0,0,0,8,5,0.0,644.8,0,201,0,0,0.0,0.0
48,2022,26,0,200,1,1,60,236,0,59,66,256,0,15,27,26,51,63,1062,2,62,0,1,8,38,44,7,1,3,2,6,0,0,3,2,1,55,1,0,45,7,62,0,0,4,0,0,0,0,0.0701,653.9999,0,182,34,13,1.791,0.6592
48,2022,26,0,200,1,3,60,236,0,59,66,256,0,15,27,26,51,63,0,2,62,0,0,0,0,44,7,1,3,2,6,0,0,3,2,1,0,1,0,0,0,62,0,0,0,0,0,0,0,0.0,653.9999,0,182,0,0,0.0,0.0
48,2023,26,0,200,1,1,64,253,0,66,67,276,0,22,33,33,52,68,1039,2,63,0,1,7,33,40,12,0,0,0,14,0,0,5,0,1,54,7,0,46,13,63,0,0,1,0,0,5,2,-2.9089,599.0999,0,194,28,16,-0.5576,-0.0622
48,2023,26,0,200,1,3,64,253,0,66,67,276,0,22,33,33,52,68,0,2,63,0,0,0,0,40,12,0,0,0,14,0,0,5,0,1,0,7,0,0,0,63,0,0,0,0,0,5,2,0.0,599.0999,0,194,0,0,0.0,0.0
48,2024,26,0,200,1,1,63,239,0,50,67,258,0,15,26,16,53,64,969,1,62,0,4,5,32,31,8,0,0,0,11,0,0,4,1,4,54,5,0,40,8,62,0,0,2,0,1,2,0,0.7104,589.9001,0,190,34,12,0.2911,1.0578
48,2024,26,0,200,1,3,63,239,0,50,67,258,0,15,26,16,53,64,0,1,62,0,0,0,0,31,8,0,0,0,11,0,0,4,1,4,0,5,0,0,0,62,0,0,0,0,0,2,0,0.0,589.9001,0,190,0,0,0.0,0.0
48,2025,26,0,200,1,1,65,249,0,54,75,269,0,16,28,27,57,64,1028,2,62,0,4,4,44,30,12,2,0,2,10,0,0,5,2,2,59,1,0,46,2,62,0,0,0,0,0,5,1,3.242,551.3,0,197,33,8,1.0545,0.9096
48,2025,26,0,200,1,3,65,249,0,54,75,269,0,16,28,27,57,64,0,2,62,0,0,0,0,30,12,2,0,2,10,0,0,5,2,2,0,1,0,0,0,62,0,0,0,0,0,5,1,0.0,551.3,0,197,0,0,0.0,0.0
48,2025,26,0,200,1,21,2,8,0,2,2,8,0,0,2,2,2,2,36,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,2,0,0,0,0,0,0,0,-0.2488,17.9,0,6,1,1,0.0,0.0
49,2016,5,0,200,1,1,75,301,0,84,79,331,0,25,35,32,64,72,1341,1,74,0,3,3,3,63,11,0,2,0,10,0,0,4,3,3,21,8,0,7,4,74,0,0,4,3,22,18,4,0.7804,443.4001,0,226,29,13,0.6736,0.464
49,2016,5,0,200,1,3,75,301,0,84,79,331,0,25,35,32,64,72,0,1,74,0,0,0,0,63,11,0,2,0,10,0,0,4,3,3,0,8,0,0,0,74,0,0,0,0,0,18,4,0.0,443.4001,0,226,0,0,0.0,0.0
49,2017,5,0,200,1,1,76,283,0,61,78,315,0,30,30,25,60,81,1231,1,75,0,4,3,3,43,8,0,0,1,9,0,0,7,4,2,22,8,0,4,1,75,0,0,3,1,27,18,3,2.1191,402.1,0,229,30,9,0.7726,1.1681
49,2017,5,0,200,1,3,76,283,0,61,78,315,0,30,30,25,60,81,0,1,75,0,0,0,0,43,8,0,0,1,9,0,0,7,4,2,0,8,0,0,0,75,0,0,0,0,0,18,3,0.0,402.1,0,229,0,0,0.0,0.0
49,2018,5,0,200,1,1,67,258,0,66,72,308,0,40,47,46,57,63,1219,1,69,0,4,7,3,39,11,2,2,5,11,0,0,5,1,6,17,7,0,9,6,69,0,0,4,1,18,6,0,-2.0257,454.8999,0,202,22,16,-0.6478,-1.4822
