player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
1,2025,7,0,200,1,3,0,625,129,259,702,0,162,162,22,0,29,78,75,0,0,68,0,18,1,3,4,1,0.0,0,0.0,0.0
2,2016,3,0,200,1,1,0,598,190,71,676,2617,162,162,41,3,14,88,83,1,1,65,7,11,0,2,10,1,2.5594,0,-3.0153,4.2196
2,2016,3,0,200,1,3,0,598,190,71,676,0,162,162,41,3,14,88,83,0,0,65,7,11,0,2,10,1,0.0,0,0.0,0.0
2,2017,3,0,200,1,1,0,609,189,68,687,2692,162,162,27,4,18,94,93,0,1,66,3,14,0,3,9,0,3.7139,0,-2.4742,3.8371
2,2017,3,0,200,1,3,0,609,189,68,687,0,162,162,27,4,18,94,93,0,0,66,3,14,0,3,9,0,0.0,0,0.0,0.0
2,2018,3,0,200,1,1,0,591,192,62,679,2625,162,162,48,0,15,87,85,1,0,71,4,8,0,8,9,0,5.1685,0,-0.3967,4.6757
2,2018,3,0,200,1,3,0,591,192,62,679,0,162,162,48,0,15,87,85,0,0,71,4,8,0,8,9,0,0.0,0,0.0,0.0
2,2019,3,0,200,1,1,0,615,199,61,700,2652,162,162,42,4,10,96,84,1,0,74,4,12,0,6,5,0,6.4708,0,-2.7526,3.7721
2,2019,3,0,200,1,3,0,615,199,61,700,0,162,162,42,4,10,96,84,0,0,74,4,12,0,6,5,0,0.0,0,0.0,0.0
2,2020,3,0,200,1,1,0,605,198,71,686,2730,162,162,44,6,14,107,86,4,1,68,3,23,0,5,8,0,4.4838,0,-2.3758,4.9084
2,2020,3,0,200,1,3,0,605,198,71,686,0,162,162,44,6,14,107,86,0,0,68,3,23,0,5,8,0,0.0,0,0.0,0.0
2,2021,3,0,200,1,1,0,591,208,66,666,2655,162,162,47,5,16,94,77,1,1,60,5,12,0,3,11,1,4.583,0,3.7821,6.6207
2,2021,3,0,200,1,3,0,591,208,66,666,0,162,162,47,5,16,94,77,0,0,60,5,12,0,3,11,1,0.0,0,0.0,0.0
2,2022,3,0,200,1,1,0,622,217,80,700,2663,162,162,59,3,18,103,111,0,0,68,12,15,0,5,4,1,5.8217,0,-1.1182,6.1115
2,2022,3,0,200,1,3,0,622,217,80,700,0,162,162,59,3,18,103,111,0,0,68,12,15,0,5,4,1,0.0,0,0.0,0.0
2,2023,3,0,200,1,1,0,624,196,60,687,2709,162,162,31,4,18,88,76,0,0,52,6,8,0,3,8,0,2.2748,0,-0.7507,3.9339
2,2023,3,0,200,1,3,0,624,196,60,687,0,162,162,31,4,18,88,76,0,0,52,6,8,0,3,8,0,0.0,0,0.0,0.0
2,2024,3,0,200,1,1,0,631,206,74,692,2611,162,162,44,4,19,98,93,1,2,51,3,16,1,4,5,0,3.2081,0,0.0388,4.622
2,2024,3,0,200,1,3,0,631,206,74,692,0,162,162,44,4,19,98,93,0,0,51,3,16,1,4,5,0,0.0,0,0.0,0.0
2,2025,3,0,200,1,1,0,628,193,80,690,2630,162,162,44,2,16,88,76,1,0,52,8,14,0,6,4,0,-0.291,0,-0.4732,3.0815
2,2025,3,0,200,1,3,0,628,193,80,690,0,162,162,44,2,16,88,76,0,0,52,8,14,0,6,4,0,0.0,0,0.0,0.0
3,2016,5,0,200,1,1,0,327,63,108,367,1398,96,96,8,0,7,42,29,6,4,31,0,4,1,3,5,0,-1.0742,0,1.1631,-1.2672
3,2016,5,0,200,1,3,0,327,63,108,367,0,96,96,8,0,7,42,29,0,0,31,0,4,1,3,5,0,0.0,0,0.0,0.0
3,2017,5,0,200,1,1,0,315,65,106,364,1464,96,96,6,2,3,28,22,5,2,37,0,10,4,3,5,0,-1.8692,0,-0.5098,-1.122
3,2017,5,0,200,1,3,0,315,65,106,364,0,96,96,6,2,3,28,22,0,0,37,0,10,4,3,5,0,0.0,0,0.0,0.0
3,2018,5,0,200,1,1,0,332,69,122,375,1466,96,96,15,0,8,35,28,2,2,33,0,4,5,0,5,0,-1.2142,0,1.1598,-0.8117
3,2018,5,0,200,1,3,0,332,69,122,375,0,96,96,15,0,8,35,28,0,0,33,0,4,5,0,5,0,0.0,0,0.0,0.0
3,2019,5,0,200,1,1,0,326,65,96,354,1347,96,96,8,0,8,30,25,6,1,21,0,15,3,1,3,0,-2.2389,0,-1.5187,-1.4925
3,2019,5,0,200,1,3,0,326,65,96,354,0,96,96,8,0,8,30,25,0,0,21,0,15,3,1,3,0,0.0,0,0.0,0.0
3,2020,5,0,200,1,1,0,337,67,121,369,1455,96,96,7,0,8,34,28,2,3,26,0,7,3,1,2,0,-2.0204,0,-1.7028,-1.6099
3,2020,5,0,200,1,3,0,337,67,121,369,0,96,96,7,0,8,34,28,0,0,26,0,7,3,1,2,0,0.0,0,0.0,0.0
3,2021,5,0,200,1,1,0,325,55,103,364,1380,96,96,8,1,5,22,24,5,2,27,0,9,5,3,4,0,-2.1563,0,-0.6352,-2.0888
3,2021,5,0,200,1,3,0,325,55,103,364,0,96,96,8,1,5,22,24,0,0,27,0,9,5,3,4,0,0.0,0,0.0,0.0
3,2022,5,0,200,1,1,0,323,51,124,369,1435,96,96,4,0,4,28,17,2,4,33,0,7,6,0,7,0,-2.574,0,-1.4162,-2.921
3,2022,5,0,200,1,3,0,323,51,124,369,0,96,96,4,0,4,28,17,0,0,33,0,7,6,0,7,0,0.0,0,0.0,0.0
3,2023,5,0,200,1,1,0,330,60,111,376,1521,96,96,11,0,2,23,24,4,5,31,0,7,4,3,8,0,-1.7806,0,0.7392,-1.9332
3,2023,5,0,200,1,3,0,330,60,111,376,0,96,96,11,0,2,23,24,0,0,31,0,7,4,3,8,0,0.0,0,0.0,0.0
3,2024,5,0,200,1,1,0,321,72,117,369,1480,96,96,8,0,7,39,34,8,1,40,0,3,2,4,2,0,-0.2569,0,0.8153,-0.1759
3,2024,5,0,200,1,3,0,321,72,117,369,0,96,96,8,0,7,39,34,0,0,40,0,3,2,4,2,0,0.0,0,0.0,0.0
3,2025,5,0,200,1,1,0,329,57,126,371,1433,96,96,10,0,4,34,21,6,5,31,0,2,3,1,7,0,-1.5789,0,1.1304,-1.9091
3,2025,5,0,200,1,3,0,329,57,126,371,0,96,96,10,0,4,34,21,0,0,31,0,2,3,1,7,0,0.0,0,0.0,0.0
7,2016,8,0,200,1,1,0,526,121,97,585,2059,143,140,30,2,19,60,81,2,0,44,5,15,1,4,10,0,0.3646,0,-4.5655,0.1116
7,2016,8,0,200,1,3,0,526,121,97,585,0,143,140,30,2,19,60,81,0,0,44,5,15,1,4,10,0,0.0,0,0.0,0.0
7,2017,8,0,200,1,1,0,540,154,84,598,2118,148,141,38,1,18,86,68,2,1,49,5,14,0,1,8,0,1.3953,0,-1.1558,2.7237
7,2017,8,0,200,1,3,0,540,154,84,598,0,148,141,38,1,18,86,68,0,0,49,5,14,0,1,8,0,0.0,0,0.0,0.0
7,2018,8,0,200,1,1,0,518,146,74,586,2084,144,140,33,2,27,74,78,4,1,57,2,12,0,2,8,1,0.856,0,-0.0252,4.0927
7,2018,8,0,200,1,3,0,518,146,74,586,0,144,140,33,2,27,74,78,0,0,57,2,12,0,2,8,1,0.0,0,0.0,0.0
7,2019,8,0,200,1,1,0,529,144,79,588,2095,143,140,33,2,24,79,84,0,1,51,4,13,0,4,4,0,-0.12,0,-2.6158,2.3734
7,2019,8,0,200,1,3,0,529,144,79,588,0,143,140,33,2,24,79,84,0,0,51,4,13,0,4,4,0,0.0,0,0.0,0.0
7,2020,8,0,200,1,1,0,530,146,95,584,2096,143,140,27,0,25,73,78,2,0,45,7,15,0,2,7,0,0.8115,0,-0.8344,2.7135
7,2020,8,0,200,1,3,0,530,146,95,584,0,143,140,27,0,25,73,78,0,0,45,7,15,0,2,7,0,0.0,0,0.0,0.0
7,2021,8,0,200,1,1,0,520,148,88,584,2131,143,141,29,0,18,65,70,1,0,49,9,13,0,6,9,0,1.9001,0,-3.8624,1.9629
7,2021,8,0,200,1,3,0,520,148,88,584,0,143,141,29,0,18,65,70,0,0,49,9,13,0,6,9,0,0.0,0,0.0,0.0
7,2022,8,0,200,1,1,0,518,142,90,575,2129,143,140,43,2,19,62,86,0,0,45,4,13,0,6,6,0,0.315,0,0.4057,2.442
7,2022,8,0,200,1,3,0,518,142,90,575,0,143,140,43,2,19,62,86,0,0,45,4,13,0,6,6,0,0.0,0,0.0,0.0
7,2023,8,0,200,1,1,0,531,165,69,579,2075,145,140,33,2,21,77,70,0,2,41,8,23,0,1,6,0,1.5483,0,-4.4578,2.8071
7,2023,8,0,200,1,3,0,531,165,69,579,0,145,140,33,2,21,77,70,0,0,41,8,23,0,1,6,0,0.0,0,0.0,0.0
7,2024,8,0,200,1,1,0,525,157,81,585,2068,143,140,35,0,23,65,91,1,0,48,8,23,0,6,6,0,2.2712,0,-6.0053,2.8872
7,2024,8,0,200,1,3,0,525,157,81,585,0,143,140,35,0,23,65,91,0,0,48,8,23,0,6,6,0,0.0,0,0.0,0.0
7,2025,8,0,200,1,1,0,514,146,74,579,2143,143,140,27,2,33,83,101,0,0,57,8,17,0,4,4,0,3.3886,0,-0.8295,3.894
7,2025,8,0,200,1,3,0,514,146,74,579,0,143,140,27,2,33,83,101,0,0,57,8,17,0,4,4,0,0.0,0,0.0,0.0
9,2016,24,0,200,1,1,0,124,41,21,149,506,32,32,6,0,4,23,18,3,2,21,5,3,1,1,2,0,0.6868,0,-0.6391,0.9071
9,2016,24,0,200,1,3,0,124,41,21,149,0,32,32,6,0,4,23,18,0,0,21,5,3,1,1,2,0,0.0,0,0.0,0.0
9,2017,24,0,200,1,1,0,130,36,19,149,570,38,32,6,0,2,16,16,4,2,16,3,2,0,2,1,0,0.3103,0,-0.5063,0.2708
9,2017,24,0,200,1,3,0,130,36,19,149,0,38,32,6,0,2,16,16,0,0,16,3,2,0,2,1,0,0.0,0,0.0,0.0
9,2018,24,0,200,1,1,0,126,30,28,143,532,33,32,5,0,6,17,19,2,0,14,1,5,0,0,3,0,-0.2711,0,-1.5066,0.3026
9,2018,24,0,200,1,3,0,126,30,28,143,0,33,32,5,0,6,17,19,0,0,14,1,5,0,0,3,0,0.0,0,0.0,0.0
9,2019,24,0,200,1,1,0,129,33,34,153,574,35,32,6,0,2,18,16,2,2,19,2,3,1,2,2,0,-0.3198,0,0.4596,0.178
9,2019,24,0,200,1,3,0,129,33,34,153,0,35,32,6,0,2,18,16,0,0,19,2,3,1,2,2,0,0.0,0,0.0,0.0
9,2020,24,0,200,1,1,0,127,34,26,145,528,34,32,4,0,4,20,13,4,1,13,1,1,1,1,3,0,0.0007,0,-0.2019,0.3105
9,2020,24,0,200,1,3,0,127,34,26,145,0,34,32,4,0,4,20,13,0,0,13,1,1,1,1,3,0,0.0,0,0.0,0.0
9,2021,24,0,200,1,1,0,124,32,22,142,500,36,32,3,1,5,14,26,3,1,15,1,3,0,3,0,0,0.6823,0,-0.7909,0.3415
9,2021,24,0,200,1,3,0,124,32,22,142,0,36,32,3,1,5,14,26,0,0,15,1,3,0,3,0,0,0.0,0,0.0,0.0
9,2022,24,0,200,1,1,0,133,38,22,147,523,34,32,4,1,4,22,20,2,1,12,2,1,0,1,1,0,0.0722,0,-1.5174,0.321
9,2022,24,0,200,1,3,0,133,38,22,147,0,34,32,4,1,4,22,20,0,0,12,2,1,0,1,1,0,0.0,0,0.0,0.0
9,2023,24,0,200,1,1,0,127,30,34,148,533,35,32,5,2,2,16,9,4,0,18,5,4,0,1,2,0,-0.0765,0,-0.0314,-0.0468
9,2023,24,0,200,1,3,0,127,30,34,148,0,35,32,5,2,2,16,9,0,0,18,5,4,0,1,2,0,0.0,0,0.0,0.0
9,2024,24,0,200,1,1,0,127,35,26,141,503,35,32,8,1,3,13,18,1,1,12,1,1,0,2,0,0,0.2732,0,-0.2297,0.209
9,2024,24,0,200,1,3,0,127,35,26,141,0,35,32,8,1,3,13,18,0,0,12,1,1,0,2,0,0,0.0,0,0.0,0.0
9,2025,24,0,200,1,1,0,126,37,22,143,507,32,32,10,0,3,14,13,1,1,15,2,2,0,2,0,0,0.0089,0,0.714,0.6167
9,2025,24,0,200,1,3,0,126,37,22,143,0,32,32,10,0,3,14,13,0,0,15,2,2,0,2,0,0,0.0,0,0.0,0.0
10,2016,11,0,200,1,1,0,568,132,112,649,2717,162,162,23,5,15,67,67,1,1,67,3,12,1,5,8,0,-0.1478,0,0.5683,0.8506
10,2016,11,0,200,1,3,0,568,132,112,649,0,162,162,23,5,15,67,67,0,0,67,3,12,1,5,8,0,0.0,0,0.0,0.0
10,2017,11,0,200,1,1,0,583,142,134,652,2743,162,162,25,1,24,76,76,0,2,55,5,11,0,5,9,0,-0.1066,0,0.7622,1.4101
10,2017,11,0,200,1,3,0,583,142,134,652,0,162,162,25,1,24,76,76,0,0,55,5,11,0,5,9,0,0.0,0,0.0,0.0
10,2018,11,0,200,1,1,0,577,150,115,662,2769,162,162,26,4,28,71,91,2,1,77,4,13,1,1,6,0,2.445,0,1.9336,3.5174
10,2018,11,0,200,1,3,0,577,150,115,662,0,162,162,26,4,28,71,91,0,0,77,4,13,1,1,6,0,0.0,0,0.0,0.0
10,2019,11,0,200,1,1,0,585,148,126,647,2610,162,162,23,0,29,76,88,1,3,50,6,9,0,5,7,0,2.2119,0,0.614,1.8164
10,2019,11,0,200,1,3,0,585,148,126,647,0,162,162,23,0,29,76,88,0,0,50,6,9,0,5,7,0,0.0,0,0.0,0.0
10,2020,11,0,200,1,1,0,572,151,129,655,2757,162,162,24,3,27,77,90,0,2,73,1,4,0,3,7,0,4.5342,0,-2.7258,3.1921
10,2020,11,0,200,1,3,0,572,151,129,655,0,162,162,24,3,27,77,90,0,0,73,1,4,0,3,7,0,0.0,0,0.0,0.0
10,2021,11,0,200,1,1,0,575,152,128,651,2707,162,162,28,6,32,78,93,2,0,63,2,11,1,8,4,0,1.1998,0,1.0836,3.8406
10,2021,11,0,200,1,3,0,575,152,128,651,0,162,162,28,6,32,78,93,0,0,63,2,11,1,8,4,0,0.0,0,0.0,0.0
10,2022,11,0,200,1,1,0,580,147,126,667,2771,162,162,28,3,25,85,83,2,1,71,2,18,2,7,7,0,1.487,0,-0.5282,2.9788
10,2022,11,0,200,1,3,0,580,147,126,667,0,162,162,28,3,25,85,83,0,0,71,2,18,2,7,7,0,0.0,0,0.0,0.0
10,2023,11,0,200,1,1,0,563,150,121,653,2678,162,162,32,2,22,72,69,2,2,74,5,11,0,6,9,1,-0.2485,0,0.9939,3.0319
10,2023,11,0,200,1,3,0,563,150,121,653,0,162,162,32,2,22,72,69,0,0,74,5,11,0,6,9,1,0.0,0,0.0,0.0
10,2024,11,0,200,1,1,0,566,138,127,653,2846,162,162,30,1,14,65,74,0,0,71,3,8,1,6,9,0,-0.8532,0,-4.8596,0.552
10,2024,11,0,200,1,3,0,566,138,127,653,0,162,162,30,1,14,65,74,0,0,71,3,8,1,6,9,0,0.0,0,0.0,0.0
10,2025,11,0,200,1,1,0,559,141,112,659,2834,162,162,35,1,20,79,70,1,2,79,4,8,2,7,12,0,2.6799,0,1.2367,2.6315
10,2025,11,0,200,1,3,0,559,141,112,659,0,162,162,35,1,20,79,70,0,0,79,4,8,2,7,12,0,0.0,0,0.0,0.0
14,2016,2,0,200,1,1,0,539,115,123,603,2640,162,162,14,1,13,59,50,1,2,52,0,15,1,3,8,0,-4.0757,0,0.0747,2.0457
14,2016,2,0,200,1,3,0,539,115,123,603,0,162,162,14,1,13,59,50,0,0,52,0,15,1,3,8,0,0.0,0,0.0,0.0
14,2017,2,0,200,1,1,0,536,147,115,615,2735,162,162,29,1,16,72,70,2,1,72,0,14,2,1,4,0,2.0385,0,-4.0584,5.385
14,2017,2,0,200,1,3,0,536,147,115,615,0,162,162,29,1,16,72,70,0,0,72,0,14,2,1,4,0,0.0,0,0.0,0.0
14,2018,2,0,200,1,1,0,541,124,102,620,2660,162,162,24,4,12,86,60,3,1,62,0,14,4,6,7,0,-2.0266,0,2.395,2.9756
14,2018,2,0,200,1,3,0,541,124,102,620,0,162,162,24,4,12,86,60,0,0,62,0,14,4,6,7,0,0.0,0,0.0,0.0
14,2019,2,0,200,1,1,0,530,138,97,602,2685,162,162,32,4,13,65,57,0,1,59,0,9,2,3,8,0,2.1227,0,-0.9127,4.712
14,2019,2,0,200,1,3,0,530,138,97,602,0,162,162,32,4,13,65,57,0,0,59,0,9,2,3,8,0,0.0,0,0.0,0.0
14,2020,2,0,200,1,1,0,518,122,107,602,2575,162,162,23,3,13,65,59,1,1,71,0,11,2,7,4,0,0.6851,0,0.6287,4.1802
14,2020,2,0,200,1,3,0,518,122,107,602,0,162,162,23,3,13,65,59,0,0,71,0,11,2,7,4,0,0.0,0,0.0,0.0
14,2021,2,0,200,1,1,0,548,153,117,619,2699,162,162,25,3,14,81,90,0,0,60,0,14,3,3,5,0,1.6171,0,2.3666,5.4911
14,2021,2,0,200,1,3,0,548,153,117,619,0,162,162,25,3,14,81,90,0,0,60,0,14,3,3,5,0,0.0,0,0.0,0.0
14,2022,2,0,200,1,1,0,527,132,120,613,2820,162,162,19,2,19,70,65,4,1,72,0,11,1,4,9,0,-0.5015,0,2.6055,5.1989
14,2022,2,0,200,1,3,0,527,132,120,613,0,162,162,19,2,19,70,65,0,0,72,0,11,1,4,9,0,0.0,0,0.0,0.0
14,2023,2,0,200,1,1,0,536,141,108,607,2715,162,162,26,4,19,76,64,1,3,63,0,16,1,3,4,0,-1.4728,0,0.8583,5.1842
14,2023,2,0,200,1,3,0,536,141,108,607,0,162,162,26,4,19,76,64,0,0,63,0,16,1,3,4,0,0.0,0,0.0,0.0
14,2024,2,0,200,1,1,0,531,121,111,606,2575,162,162,24,2,11,71,60,3,0,57,0,12,4,8,6,0,-1.1183,0,0.0284,3.1981
14,2024,2,0,200,1,3,0,531,121,111,606,0,162,162,24,2,11,71,60,0,0,57,0,12,4,8,6,0,0.0,0,0.0,0.0
14,2025,2,0,200,1,1,0,537,130,104,615,2767,162,162,18,1,20,76,70,1,2,62,0,12,2,4,9,1,-0.9377,0,0.8452,4.3794
14,2025,2,0,200,1,3,0,537,130,104,615,0,162,162,18,1,20,76,70,0,0,62,0,12,2,4,9,1,0.0,0,0.0,0.0
16,2016,2,0,200,1,1,0,2,0,2,3,14,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1497,0,0.0,-0.0545
16,2016,2,0,200,1,3,0,2,0,2,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0
16,2017,2,0,200,1,1,0,5,1,1,7,30,49,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0.1985,0,0.0,0.0256
16,2017,2,0,200,1,3,0,5,1,1,7,0,7,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0.0,0,0.0,0.0
16,2018,2,0,200,1,1,0,4,0,2,4,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2515,0,0.0,-0.1624
16,2018,2,0,200,1,3,0,4,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
16,2019,2,0,200,1,1,0,6,2,1,6,20,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0728,0,0.0,-0.0679
16,2019,2,0,200,1,3,0,6,2,1,6,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
16,2020,2,0,200,1,1,0,8,0,3,8,31,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.6699,0,0.0,-0.2948
16,2020,2,0,200,1,3,0,8,0,3,8,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0
16,2021,2,0,200,1,1,0,4,0,2,5,24,41,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,-0.0657,0,0.2749,-0.151
16,2021,2,0,200,1,3,0,4,0,2,5,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0
16,2022,2,0,200,1,1,0,4,0,3,5,25,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.316,0,0.0,-0.1649
16,2022,2,0,200,1,3,0,4,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,0.0
16,2023,2,0,200,1,1,0,7,1,3,8,34,55,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.3691,0,0.0359,-0.1354
16,2023,2,0,200,1,3,0,7,1,3,8,0,8,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0,0.0,0.0
16,2024,2,0,200,1,1,0,3,1,1,3,11,44,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0.4757,0,0.0,0.1076
16,2024,2,0,200,1,3,0,3,1,1,3,0,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
16,2025,2,0,200,1,1,0,5,2,2,5,16,42,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,-0.0761,0,0.0,0.0584
16,2025,2,0,200,1,3,0,5,2,2,5,0,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
18,2016,2,0,200,1,1,0,624,183,98,698,2800,155,154,43,2,25,91,93,10,3,63,6,8,0,4,7,0,3.8294,0,-1.4089,5.1222
18,2016,2,0,200,1,3,0,624,183,98,698,0,155,154,43,2,25,91,93,0,0,63,6,8,0,4,7,0,0.0,0,0.0,0.0
18,2017,2,0,200,1,1,0,626,184,95,705,2819,154,154,34,5,25,87,95,7,3,68,13,13,0,2,9,0,2.3209,0,-2.1779,4.9898
18,2017,2,0,200,1,3,0,626,184,95,705,0,154,154,34,5,25,87,95,0,0,68,13,13,0,2,9,0,0.0,0,0.0,0.0
18,2018,2,0,200,1,1,0,622,176,114,710,2810,154,154,36,3,25,97,102,11,4,71,11,13,0,7,10,0,4.2092,0,-0.7801,4.8742
18,2018,2,0,200,1,3,0,622,176,114,710,0,154,154,36,3,25,97,102,0,0,71,11,13,0,7,10,0,0.0,0,0.0,0.0
18,2019,2,0,200,1,1,0,612,178,109,699,2894,155,154,38,2,30,104,90,17,3,73,6,10,0,7,7,0,3.1407,0,-2.5726,6.2959
18,2019,2,0,200,1,3,0,612,178,109,699,0,155,154,38,2,30,104,90,0,0,73,6,10,0,7,7,0,0.0,0,0.0,0.0
18,2020,2,0,200,1,1,0,615,197,98,700,2804,155,154,31,5,32,95,99,6,9,72,5,14,1,2,10,0,6.6893,0,-4.6891,7.3525
18,2020,2,0,200,1,3,0,615,197,98,700,0,154,154,31,5,32,95,99,0,0,72,5,14,1,2,10,0,0.0,0,0.0,0.0
18,2021,2,0,200,1,1,0,627,180,99,706,2871,154,154,41,1,17,88,89,12,5,71,7,19,1,3,4,0,0.9843,0,-1.8804,4.5972
18,2021,2,0,200,1,3,0,627,180,99,706,0,154,154,41,1,17,88,89,0,0,71,7,19,1,3,4,0,0.0,0,0.0,0.0
18,2022,2,0,200,1,1,0,605,171,87,704,2756,155,154,35,2,25,97,86,8,3,88,16,14,0,4,7,0,4.224,0,-3.9028,4.8338
18,2022,2,0,200,1,3,0,605,171,87,704,0,155,154,35,2,25,97,86,0,0,88,16,14,0,4,7,0,0.0,0,0.0,0.0
18,2023,2,0,200,1,1,0,616,186,92,693,2811,154,154,39,1,36,98,117,12,2,62,4,9,0,6,9,0,6.1953,0,-0.2299,7.7823
18,2023,2,0,200,1,3,0,616,186,92,693,0,154,154,39,1,36,98,117,0,0,62,4,9,0,6,9,0,0.0,0,0.0,0.0
18,2024,2,0,200,1,1,0,604,177,95,697,2832,154,154,37,5,22,90,76,10,6,87,14,14,0,3,3,0,3.4103,0,2.7885,5.8375
18,2024,2,0,200,1,3,0,604,177,95,697,0,154,154,37,5,22,90,76,0,0,87,14,14,0,3,3,0,0.0,0,0.0,0.0
18,2025,2,0,200,1,1,0,610,189,99,703,2848,154,154,43,2,23,91,106,6,6,79,11,10,0,5,9,0,3.0987,0,3.4366,6.439
18,2025,2,0,200,1,3,0,610,189,99,703,0,154,154,43,2,23,91,106,0,0,79,11,10,0,5,9,0,0.0,0,0.0,0.0
20,2016,2,0,200,1,1,0,587,135,121,644,2306,152,152,29,1,17,71,70,2,0,46,3,16,0,7,4,0,0.0054,0,-0.3218,-0.8937
20,2016,2,0,200,1,3,0,587,135,121,644,0,152,152,29,1,17,71,70,0,0,46,3,16,0,7,4,0,0.0,0,0.0,0.0
20,2017,2,0,200,1,1,0,590,144,126,648,2347,154,152,42,2,15,67,58,1,0,52,4,21,0,2,4,0,-0.8644,0,-2.5834,-0.2088
