ID,Name,ORG,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM,IP Clean,Plays A,Plays M
59213,Joel Barnes,Nashville Stars,4,48,35,148,81,66,1,19,0,1.5,0,0,362.0,0,0,68,65,23,17,14,5,15,3,20,3,8,0,0.0,362.0,148,93
63216,Sam Graham,Atlanta Braves,4,44,40,186,114,71,1,29,0,1.6,0,0,360.2,0,0,111,102,15,8,22,12,26,7,24,2,11,0,0.2,360.66666666666663,209,131
63103,Cameron Bridgeman,Tampa Bay Rays,4,54,35,182,100,82,0,28,0,6.6,0,0,337.1,0,0,85,80,14,11,23,17,13,3,14,7,5,0,0.0,337.3333333333334,154,118
58942,Ron Lyle,Milwaukee Brewers,4,41,35,154,83,70,1,22,0,2.3,0,0,311.1,0,0,80,74,13,10,20,9,23,5,14,2,4,0,0.0,311.3333333333334,154,100
57892,Dave Rippon,Tampa Bay Rays,4,40,32,138,83,52,3,19,0,1.7,0,0,286.0,0,0,80,73,11,8,11,3,13,3,13,5,9,0,0.0,286.0,137,92
58904,Steve Hosmer,San Francisco Giants,4,35,32,136,70,66,0,16,0,3.4,0,0,267.0,0,0,73,70,10,8,10,6,11,1,23,5,7,0,0.0,267.0,134,90
66396,Jose Ochoa,Atlanta Braves,4,27,27,106,59,46,1,12,0,2.1,0,0,237.0,0,0,57,54,11,11,12,6,10,1,16,2,3,0,0.0,237.0,109,74
47911,Jose Chinea,Cleveland Guardians,4,39,22,113,65,46,2,20,0,-3.0,0,0,224.2,0,0,67,62,12,6,15,5,6,0,20,1,5,0,0.0,224.66666666666663,125,74
64202,David Montoya,Tampa Bay Rays,4,29,29,82,40,41,1,8,0,-2.9,0,0,221.0,0,0,55,47,9,6,8,1,7,0,12,1,3,0,0.0,221.0,94,55
61484,Mike Durham,St. Louis Cardinals,4,24,24,98,52,43,3,12,0,-1.0,0,0,204.2,0,0,63,58,12,10,6,3,9,2,13,1,5,0,0.0,204.66666666666663,108,74
68598,Jake Clark,Arizona Diamondbacks,4,23,23,113,61,49,3,17,0,-1.6,0,0,204.0,0,0,67,60,7,6,14,3,9,2,10,1,4,0,0.0,204.0,111,72
60803,Jorge Becerra,Los Angeles Dodgers,4,32,21,82,45,35,2,13,0,-1.9,0,0,191.2,0,0,55,50,7,5,6,1,7,1,15,2,3,0,0.0,191.66666666666663,93,59
57716,Josh Oldham,Chicago Cubs,4,27,19,79,45,33,1,7,0,-0.6,0,0,182.1,0,0,47,43,9,6,4,2,10,1,10,1,1,0,0.0,182.33333333333331,81,53
57779,Julio Gutierrez,Cincinnati Reds,4,29,16,89,48,41,0,15,0,-0.1,0,0,180.0,0,0,46,44,6,4,4,1,7,1,12,0,2,0,0.0,180.0,77,50
56810,Mike Galletto,Atlanta Braves,4,27,17,82,50,30,2,15,0,-1.1,0,0,178.0,0,0,47,43,7,3,13,4,12,2,8,1,4,0,0.0,178.0,91,53
64253,Bobby Murphree,Baltimore Orioles,4,20,18,74,41,32,1,9,0,0.6,0,0,171.0,0,0,40,36,9,5,4,1,4,2,10,3,3,0,0.0,171.0,70,47
62454,Ken Sensel,Chicago Cubs,4,21,19,75,40,34,1,14,0,-2.0,0,0,170.0,0,0,40,33,5,1,7,3,6,2,8,0,3,0,0.0,170.0,69,39
57671,Pat McGlynn,Milwaukee Brewers,4,22,19,75,31,43,1,12,0,-2.5,0,0,167.2,0,0,46,41,4,3,5,0,4,0,2,0,5,0,0.0,167.66666666666663,66,44
64106,Willie Abella,Washington Nationals,4,21,18,80,49,29,2,7,0,-0.5,0,0,165.1,0,0,54,48,11,8,8,2,6,2,10,1,7,0,0.0,165.33333333333331,96,61
54156,Jesus Gonzales,Colorado Rockies,4,19,19,71,36,34,1,11,0,-1.9,0,0,157.1,0,0,37,33,9,6,6,3,13,2,15,0,2,0,0.0,157.33333333333331,82,44
62290,Eric Mackle,Nashville Stars,4,18,18,79,42,35,2,7,0,-0.6,0,0,155.2,0,0,51,46,5,4,3,0,11,3,12,0,2,0,0.0,155.66666666666663,84,53
56978,Julio Yarnel Harwell,Toronto Blue Jays,4,26,14,67,42,24,1,6,0,-0.2,0,0,146.2,0,0,40,38,6,6,4,0,5,0,9,1,1,0,0.0,146.66666666666663,65,45
54658,Jerry Frisch,Toronto Blue Jays,4,17,17,65,32,33,0,6,0,-2.5,0,0,144.0,0,0,47,42,4,2,8,0,4,0,8,0,4,0,0.0,144.0,75,44
60090,Joe McGraw,Boston Red Sox,4,16,16,74,43,30,1,15,0,0.5,0,0,135.0,0,0,37,36,6,3,5,1,7,2,10,2,4,0,0.0,135.0,69,44
55790,Hugo Lua,New York Yankees,4,27,12,61,42,19,0,15,0,1.0,0,0,130.0,0,0,33,31,4,2,4,3,12,3,6,0,6,0,0.0,130.0,65,39
63011,Robby Roof,Texas Rangers,4,23,12,64,31,33,0,10,0,0.7,0,0,125.0,0,0,30,28,3,2,2,1,5,0,10,1,1,0,0.0,125.0,51,32
69839,Tim Center,Cincinnati Reds,4,23,11,63,33,29,1,9,0,-1.2,0,0,122.1,0,0,32,29,6,3,3,1,3,0,8,0,2,0,0.0,122.33333333333331,54,33
67052,Chris Gates,Philadelphia Phillies,4,19,13,61,39,21,1,10,0,1.3,0,0,121.1,0,0,34,31,6,4,7,5,4,1,5,1,2,0,0.0,121.33333333333331,58,42
58114,Hector Melendez,Kansas City Royals,4,20,11,56,32,24,0,6,0,0.2,0,0,115.1,0,0,31,30,8,7,3,0,3,1,8,0,1,0,0.0,115.33333333333331,54,38
61302,Mike Goad,Arizona Diamondbacks,4,12,12,62,36,24,2,8,0,1.3,0,0,108.0,0,0,32,30,3,2,10,6,4,2,8,1,1,0,0.0,108.0,58,41
52474,Ruben Artiga,San Diego Padres,4,14,11,45,22,23,0,6,0,-0.5,0,0,100.1,0,0,23,22,3,0,2,2,11,1,8,1,2,0,0.0,100.33333333333331,49,26
62341,Doug Lunsford,San Diego Padres,4,12,11,45,27,18,0,4,0,0.1,0,0,97.0,0,0,30,27,3,3,3,1,2,0,6,1,2,0,0.0,97.0,46,32
63086,Namath Glenn,-,4,14,10,41,20,19,2,4,0,0.6,0,0,95.1,0,0,20,17,3,2,2,0,5,1,6,3,1,0,0.0,95.33333333333331,37,23
52405,Frank Vivar,Houston Astros,4,15,9,37,21,16,0,5,0,0.1,0,0,95.0,0,0,19,17,8,4,2,0,2,2,7,1,1,0,0.0,95.0,39,24
63826,Jose Infante,Houston Astros,4,11,11,49,33,16,0,7,0,0.5,0,0,93.0,0,0,24,22,8,6,6,5,5,0,3,0,2,0,0.0,93.0,48,33
61972,Tim Dodd,Seattle Mariners,4,17,8,36,21,14,1,6,0,-1.2,0,0,87.0,0,0,23,21,2,1,4,1,4,0,7,1,2,0,0.0,87.0,42,24
64510,Cesar Cardoza,Portland Loggers,4,25,5,40,27,11,2,8,0,0.5,0,0,85.1,0,0,26,24,2,1,0,0,6,1,2,0,2,0,0.0,85.33333333333331,38,26
60738,Danny Pelaez,Philadelphia Phillies,4,10,9,43,30,13,0,10,0,1.1,0,0,85.0,0,0,24,22,2,1,1,1,1,0,2,1,3,0,0.0,85.0,33,25
54606,Joe Long,Minnesota Twins,4,12,10,46,28,17,1,10,0,-1.0,0,0,83.1,0,0,21,18,3,1,4,1,4,1,11,2,1,0,0.0,83.33333333333331,44,23
64192,Sam Stephens,San Diego Padres,4,12,10,41,19,20,2,5,0,-0.2,0,0,76.0,0,0,19,17,4,4,4,2,4,0,3,1,2,0,0.0,76.0,36,24
60344,Jonathan Bowen,New York Yankees,4,8,8,36,19,17,0,4,0,0.3,0,0,70.0,0,0,21,20,2,2,2,1,5,1,6,0,1,0,0.0,70.0,37,24
62376,Steve Staszak,Seattle Mariners,4,9,8,21,12,7,2,4,0,-2.2,0,0,68.2,0,0,16,11,2,0,0,0,1,0,3,0,4,0,0.0,68.66666666666667,26,11
46394,Dante Ester,-,4,14,5,30,17,12,1,4,0,-0.2,0,0,61.2,0,0,16,14,0,0,1,1,3,1,2,0,0,0,0.0,61.66666666666668,22,16
64213,Jared Hazley,San Francisco Giants,4,9,6,24,9,15,0,2,0,0.1,0,0,60.0,0,0,13,13,3,3,0,0,1,0,5,0,1,0,0.0,60.0,23,16
67107,Chris Leonard,Cincinnati Reds,4,10,6,34,16,17,1,4,0,-2.0,0,0,60.0,0,0,21,19,3,1,3,0,0,0,3,0,0,0,0.0,60.0,30,20
68811,Chad Truemper,Cincinnati Reds,4,7,7,25,18,7,0,2,0,-0.6,0,0,57.0,0,0,25,22,1,0,0,0,3,0,2,0,2,0,0.0,57.0,33,22
54605,Josh Ennis,Kansas City Royals,4,9,5,29,16,13,0,8,0,0.3,0,0,56.0,0,0,16,14,2,1,3,2,8,3,1,0,2,0,0.0,56.0,32,20
63764,Sal Panarra,Colorado Rockies,4,7,6,28,14,14,0,4,0,0.4,0,0,55.0,0,0,12,12,3,2,0,0,1,0,3,1,3,0,0.0,55.0,22,15
61091,Eric Butts,-,4,6,6,26,12,14,0,4,0,-1.1,0,0,54.0,0,0,13,11,4,1,2,0,3,0,3,1,1,0,0.0,54.0,26,13
65655,Sam Flynn,Seattle Mariners,4,11,3,17,7,9,1,0,0,-1.1,0,0,53.1,0,0,9,6,3,1,1,0,3,1,1,0,2,0,0.0,53.333333333333336,19,8
67070,Steve Petty,Minnesota Twins,4,8,7,29,17,12,0,2,0,-1.6,0,0,53.0,0,0,26,21,0,0,4,1,4,0,2,0,2,0,0.0,53.0,38,22
62620,Eric Barrett,Baltimore Orioles,4,7,6,27,17,9,1,5,0,0.6,0,0,51.2,0,0,15,13,1,1,1,0,4,2,3,0,1,0,0.0,51.66666666666668,25,16
64174,Dan Makuch,Los Angeles Angels,4,6,6,23,13,10,0,3,0,0.6,0,0,51.1,0,0,11,8,4,3,5,4,2,0,4,2,1,0,0.0,51.333333333333336,27,17
1427,Kazufumi Kawakami,Portland Loggers,4,10,4,28,15,11,2,5,0,-0.9,0,0,47.0,0,0,14,11,2,2,4,3,2,0,3,0,4,0,0.0,47.0,29,16
62394,Danny Rincon,Cleveland Guardians,4,7,4,22,9,12,1,2,0,0.2,0,0,47.0,0,0,8,7,3,2,2,1,3,1,4,1,0,0,0.0,47.0,20,12
55875,Adrian Marroquin,Portland Loggers,4,5,5,16,9,6,1,2,0,-0.8,0,0,46.0,0,0,9,8,2,1,2,1,4,0,7,1,1,0,0.0,46.0,25,11
61652,Matt Williams,Atlanta Braves,4,7,4,14,7,7,0,2,0,0.0,0,0,46.0,0,0,8,7,2,1,0,0,2,1,0,0,2,0,0.0,46.0,14,9
61661,Leo Ramirez,Milwaukee Brewers,4,10,4,23,15,8,0,2,0,1.2,0,0,43.0,0,0,12,12,3,3,1,1,4,1,4,1,0,0,0.0,43.0,24,18
64464,Austin J. Bednarik,Nashville Stars,4,5,5,22,12,10,0,2,0,0.1,0,0,41.0,0,0,15,13,2,1,1,1,1,1,2,0,0,0,0.0,41.0,21,16
59425,Greguorio Cortinas,Washington Nationals,4,6,4,21,13,7,1,4,0,-0.7,0,0,40.0,0,0,15,11,2,2,1,0,2,1,1,0,0,0,0.0,40.0,21,14
56799,Tony Ellington,New York Mets,4,6,4,10,7,3,0,2,0,-0.4,0,0,39.0,0,0,7,6,0,0,2,0,1,0,1,0,0,0,0.0,39.0,11,6
56305,Dave Billman,San Francisco Giants,4,5,4,15,7,6,2,3,0,-1.3,0,0,38.0,0,0,10,7,0,0,1,0,0,0,4,0,0,0,0.0,38.0,15,7
60768,Juan Olalde,Tampa Bay Rays,4,4,4,19,10,8,1,4,0,-1.1,0,0,37.0,0,0,8,8,3,0,1,0,2,0,1,0,1,0,0.0,37.0,16,8
56199,Jesus Fernandez,Chicago Cubs,4,5,3,14,7,7,0,2,0,-1.0,0,0,36.0,0,0,6,5,1,0,2,0,3,1,3,0,2,0,0.0,36.0,17,6
63181,Joel Roberts,New York Mets,4,11,3,17,10,6,1,4,0,-0.3,0,0,35.2,0,0,8,8,1,0,2,1,1,0,0,0,3,0,0.0,35.66666666666668,15,9
49423,Anthony Silva,New York Mets,4,5,3,10,4,6,0,0,0,0.1,0,0,29.0,0,0,7,7,0,0,0,0,2,0,0,0,0,0,0.0,29.0,9,7
60703,Juan Aguayo,-,4,4,3,13,6,7,0,1,0,0.1,0,0,28.0,0,0,9,9,1,1,0,0,2,0,3,0,3,0,0.0,28.0,18,10
60728,Hugo Vasquez,Tampa Bay Rays,4,3,3,7,2,5,0,0,0,-1.2,0,0,27.0,0,0,5,3,1,1,2,0,2,1,2,0,0,0,0.0,27.0,12,5
62881,Will Olvera,New York Yankees,4,3,3,9,3,6,0,1,0,-0.7,0,0,26.0,0,0,5,5,0,0,1,0,2,0,2,0,0,0,0.0,26.0,10,5
63093,T.J. Kleinman,Philadelphia Phillies,4,8,2,10,7,3,0,2,0,-0.3,0,0,25.0,0,0,8,7,1,0,0,0,1,0,1,1,0,0,0.0,25.0,11,8
54636,Tim Newcomb,Minnesota Twins,4,3,3,14,8,6,0,1,0,0.2,0,0,25.0,0,0,8,8,1,1,0,0,0,0,2,0,0,0,0.0,25.0,11,9
54698,Jake Armbruster,Colorado Rockies,4,5,2,5,4,1,0,0,0,0.1,0,0,24.0,0,0,3,3,2,2,0,0,3,0,1,0,1,0,0.0,24.0,10,5
68557,Chris Mays,San Diego Padres,4,3,2,8,5,3,0,2,0,-0.2,0,0,23.0,0,0,5,4,0,0,0,0,0,0,3,0,0,0,0.0,23.0,8,4
62176,Joe Joe Billings,Portland Loggers,4,10,1,15,10,4,1,1,0,-0.2,0,0,22.1,0,0,5,3,5,5,2,2,0,0,2,0,0,0,0.0,22.33333333333334,14,10
60767,Xavier Arango,St. Louis Cardinals,4,4,2,13,6,7,0,2,0,-0.2,0,0,21.0,0,0,6,6,0,0,2,0,1,0,1,1,1,0,0.0,21.0,11,7
71203,Eric Caldwell,Chicago White Sox,4,7,0,12,7,5,0,4,0,-0.8,0,0,21.0,0,0,6,6,2,1,2,0,2,0,0,0,0,0,0.0,21.0,12,7
59331,Danny Viera,Cleveland Guardians,4,2,2,9,5,4,0,1,0,0.2,0,0,18.0,0,0,3,3,2,2,0,0,0,0,1,0,0,0,0.0,18.0,6,5
63182,Josh Hughes,St. Louis Cardinals,4,2,2,6,3,3,0,1,0,0.1,0,0,17.0,0,0,2,2,1,1,0,0,0,0,0,0,1,0,0.0,17.0,4,3
60701,Antonino Sellecca,Minnesota Twins,4,2,2,9,3,5,1,2,0,-0.5,0,0,17.0,0,0,2,1,1,1,0,0,1,0,3,0,0,0,0.0,17.0,7,2
56445,Nick Williams,San Francisco Giants,4,2,2,9,4,5,0,1,0,0.3,0,0,17.0,0,0,6,6,1,1,1,1,0,0,3,0,1,0,0.0,17.0,12,8
64212,Mike Byers,Los Angeles Dodgers,4,8,0,5,4,1,0,1,0,0.0,0,0,15.0,0,0,3,3,0,0,0,0,1,0,1,0,0,0,0.0,15.0,5,3
63215,Rodolfo Fernandez,Arizona Diamondbacks,4,2,2,4,3,1,0,0,0,-0.8,0,0,14.2,0,0,5,3,0,0,1,0,0,0,0,0,0,0,0.0,14.666666666666664,6,3
64092,Chris Eaton,Los Angeles Angels,4,1,1,2,0,2,0,0,0,-0.2,0,0,13.0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0.0,13.0,4,0
52798,Willie Orozco,Minnesota Twins,4,3,1,7,3,4,0,0,0,0.1,0,0,13.0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0.0,13.0,6,6
62053,Ken Steele,Tampa Bay Rays,4,7,0,2,1,1,0,0,0,0.1,0,0,12.0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0.0,12.0,3,1
51108,Oscar Alberganza,Chicago Cubs,4,2,1,6,3,3,0,0,0,-0.3,0,0,11.1,0,0,4,4,0,0,1,0,1,0,0,0,0,0,0.0,11.333333333333332,6,4
57987,Josh Davis,Kansas City Royals,4,2,1,6,4,2,0,1,0,0.3,0,0,11.0,0,0,3,3,0,0,0,0,1,1,0,0,0,0,0.0,11.0,4,4
64064,Eric Kunde,New York Yankees,4,6,0,8,6,1,1,2,0,-0.3,0,0,10.2,0,0,5,5,0,0,1,0,1,0,0,0,0,0,0.0,10.666666666666664,7,5
57847,Jamie Alexander,Los Angeles Angels,4,2,0,6,4,2,0,2,0,0.2,0,0,10.1,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0.0,10.333333333333332,4,2
47547,Ivan Blanco,Cincinnati Reds,4,1,1,3,2,1,0,1,0,-0.2,0,0,9.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,9.0,2,1
61481,Bobby Gaskin,Atlanta Braves,4,1,1,4,3,1,0,0,0,0.0,0,0,9.0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0.0,9.0,4,3
50853,Tony Moreno,Colorado Rockies,4,1,1,3,3,0,0,0,0,0.1,0,0,9.0,0,0,2,2,1,1,0,0,0,0,1,0,1,0,0.0,9.0,5,3
55997,Willie Villatoro,Toronto Blue Jays,4,5,0,5,2,3,0,1,0,0.3,0,0,9.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,9.0,2,2
56784,Nate Dukes,Los Angeles Dodgers,4,5,0,6,4,2,0,0,0,0.7,0,0,8.1,0,0,3,3,0,0,1,1,1,1,1,1,0,0,0.0,8.333333333333332,6,6
61280,Kevin Britnell,San Francisco Giants,4,2,0,2,1,1,0,1,0,0.0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,5.0,2,0
65240,Danny Arzola,Boston Red Sox,4,3,0,4,2,2,0,0,0,0.0,0,0,4.0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0.0,4.0,3,2
60722,Juan Balboa,Chicago White Sox,4,1,0,1,1,0,0,0,0,0.0,0,0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0,4.0,2,1
62352,Chris Bowman,Washington Nationals,4,2,0,2,1,1,0,0,0,0.0,0,0,4.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,4.0,2,2
61333,Luis Escobedo,Boston Red Sox,4,4,0,0,0,0,0,0,0,0.0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,0,0
59585,Bo-young Kim,Arizona Diamondbacks,4,1,0,1,1,0,0,0,0,0.0,0,0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,4.0,1,1
60809,Sergio Payan,-,4,2,0,0,0,0,0,0,0,0.0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.3333333333333335,0,0
60503,Manny Guzman,Toronto Blue Jays,4,1,0,1,0,1,0,0,0,-0.2,0,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1,0
55908,Jake Henneberry,Houston Astros,4,1,0,4,2,2,0,1,0,0.1,0,0,3.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0.0,3.0,2,2
66474,Jose Malla,San Francisco Giants,4,2,0,1,1,0,0,0,0,0.1,0,0,3.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,3.0,1,1
61696,Danny Palencia,Chicago Cubs,4,2,0,1,1,0,0,0,0,0.2,0,0,3.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,3.0,1,1
55946,Mike Echols,San Francisco Giants,4,1,0,1,1,0,0,0,0,0.0,0,0,2.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,2.6666666666666674,1,1
61300,Jim Brown,Philadelphia Phillies,4,2,0,1,0,1,0,0,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0
54999,Andy Cleveland,St. Louis Cardinals,4,2,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2.0,1,0
62567,Pete Hester,Minnesota Twins,4,1,0,1,0,1,0,0,0,0.0,0,0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1,1
62586,Pat Owen,San Diego Padres,4,1,0,0,0,0,0,0,0,-0.1,0,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,2.0,1,0
61201,Dylan Todman,New York Mets,4,1,0,1,1,0,0,0,0,0.0,0,0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1,1
67153,Danny Wells,New York Yankees,4,1,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,0,0
