ID,Name,ORG,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM,IP Clean,Plays A,Plays M
55946,Mike Echols,San Francisco Giants,9,121,118,223,11,211,1,0,0,1.2,0,0,1003.1,0,0,156,154,39,32,26,18,30,5,42,2,63,0,2.6,1003.3333333333334,356,211
53258,Ramon Benitez,New York Mets,9,117,116,193,11,182,0,0,0,-19.3,0,0,995.0,0,0,164,146,39,27,18,7,27,1,55,1,69,0,0.6,995.0,372,182
54590,Mike Pierce,Cleveland Guardians,9,115,114,253,23,226,4,1,0,3.4,0,0,991.2,0,0,179,176,40,34,15,5,32,7,44,4,66,0,6.0,991.6666666666669,376,226
55690,Tony Epps,Chicago White Sox,9,111,101,218,8,208,2,1,0,2.2,0,0,929.1,0,0,156,155,40,34,19,9,29,7,46,3,63,0,-2.1,929.3333333333334,353,208
50115,Chad Hill,Cincinnati Reds,9,116,106,192,8,180,4,0,0,-4.5,0,0,922.1,0,0,149,144,31,26,15,7,24,2,46,1,65,0,0.4,922.3333333333334,330,180
45891,Mike Hobbick,Boston Red Sox,9,103,98,159,13,145,1,0,0,-6.1,0,0,836.1,0,0,102,97,37,29,22,14,32,5,42,0,68,0,1.6,836.3333333333334,303,145
55607,Mike Eastwood,Milwaukee Brewers,9,104,95,191,9,179,3,0,0,-6.5,0,0,833.0,0,0,140,135,39,32,15,8,27,2,48,2,53,0,2.8,833.0,322,179
64114,Joe Leonard,San Diego Padres,9,92,92,176,5,170,1,0,0,6.3,0,0,777.0,0,0,120,119,31,31,17,11,25,6,33,3,53,0,0.9,777.0,279,170
60484,Sam Steelsmith,Washington Nationals,9,93,92,179,11,167,1,0,0,3.7,0,0,770.2,0,0,126,125,28,27,12,8,27,6,31,1,39,0,2.7,770.6666666666669,263,167
60611,Josh Dickert,New York Yankees,9,89,87,126,10,114,2,0,0,-14.6,0,0,768.1,0,0,113,98,14,10,19,5,15,1,26,0,49,0,2.4,768.3333333333334,236,114
56619,Mike Fleming,Nashville Stars,9,77,77,135,5,129,1,0,0,-0.1,0,0,649.1,0,0,97,94,30,27,9,4,21,2,28,2,41,0,2.3,649.3333333333334,226,129
53604,Bob Haslup,-,9,80,69,116,6,109,1,0,0,-7.8,0,0,612.1,0,0,96,90,20,14,12,4,13,1,20,0,40,0,0.7,612.3333333333334,201,109
61454,Jonathan Strong,Nashville Stars,9,82,69,129,2,127,0,0,0,0.7,0,0,608.1,0,0,97,96,29,24,8,4,11,1,25,2,43,0,-2.7,608.3333333333334,213,127
68499,Jaquan Price,Minnesota Twins,9,74,71,159,4,154,1,0,0,1.9,0,0,602.1,0,0,114,112,30,26,18,11,18,2,39,3,45,0,4.1,602.3333333333334,264,154
55360,Tatashi Horita,St. Louis Cardinals,9,66,66,132,4,127,1,0,0,-1.9,0,0,567.1,0,0,101,99,27,23,11,4,10,0,24,1,45,0,-0.5,567.3333333333334,218,127
54999,Andy Cleveland,St. Louis Cardinals,9,62,60,138,3,132,3,0,0,5.4,0,0,530.2,0,0,97,97,23,22,11,9,15,3,25,1,38,0,-0.3,530.6666666666669,209,132
60349,Dusty Bailey,Houston Astros,9,63,62,120,5,114,1,0,0,3.5,0,0,527.1,0,0,82,82,20,16,11,8,15,6,18,2,26,0,2.8,527.3333333333334,172,114
57595,Alex Diaz,Houston Astros,9,64,57,103,3,99,1,0,0,1.7,0,0,476.0,0,0,72,71,20,17,7,6,10,2,20,3,29,0,0.5,476.0,158,99
62496,Rogelio Ribera,San Diego Padres,9,52,52,106,0,104,2,0,0,1.6,0,0,449.0,0,0,81,80,18,18,8,2,13,2,23,2,34,0,6.8,449.0,177,104
54606,Joe Long,Minnesota Twins,9,59,46,94,3,88,3,0,0,0.1,0,0,441.0,0,0,72,72,11,10,9,4,14,2,28,0,32,0,0.4,441.0,166,88
65539,Mike Rizo,Washington Nationals,9,64,44,100,5,95,0,0,0,3.5,0,0,440.2,0,0,66,66,22,21,5,4,14,3,21,1,23,0,0.9,440.66666666666663,151,95
58947,Mike Coffin,Atlanta Braves,9,61,46,86,8,78,0,0,0,3.0,0,0,428.2,0,0,55,55,14,14,9,5,13,4,20,0,38,0,2.4,428.66666666666663,149,78
60247,Benny Metz,Chicago White Sox,9,54,48,78,3,75,0,0,0,-1.0,0,0,421.0,0,0,55,54,21,17,6,2,15,2,20,0,24,0,1.0,421.0,141,75
64090,Mike Ragsdale,New York Yankees,9,47,46,96,0,94,2,0,0,-2.2,0,0,395.0,0,0,73,70,19,14,11,7,10,2,21,1,23,0,2.8,395.0,157,94
64121,Jim Towler,Tampa Bay Rays,9,49,48,95,3,91,1,1,0,-0.5,0,0,393.0,0,0,73,72,15,14,6,3,12,2,14,0,25,0,-0.6,393.0,145,91
60444,Josh Morgan,Los Angeles Angels,9,50,40,86,0,81,5,0,0,2.0,0,0,370.2,0,0,60,59,13,12,9,4,15,2,14,4,26,0,-0.1,370.66666666666663,137,81
60728,Hugo Vasquez,Tampa Bay Rays,9,53,36,91,4,85,2,0,0,3.0,0,0,346.2,0,0,58,57,21,20,5,4,11,3,14,1,17,0,-0.1,346.66666666666663,126,85
59278,Jeff Bartlow,San Diego Padres,9,42,36,64,0,63,1,0,0,-2.6,0,0,337.1,0,0,61,58,6,5,1,0,6,0,19,0,16,0,-0.3,337.3333333333334,109,63
65526,Mike Connell,Boston Red Sox,9,43,36,87,1,85,1,0,0,3.2,0,0,320.1,0,0,65,63,13,12,7,5,7,2,18,3,20,0,-0.3,320.3333333333334,130,85
58829,Alexis Flores,Milwaukee Brewers,9,37,36,61,1,59,1,0,0,-3.4,0,0,300.0,0,0,53,50,7,5,5,2,7,1,13,1,14,0,-0.1,300.0,99,59
48633,Rick Torrez,Minnesota Twins,9,35,33,62,1,61,0,0,0,-0.9,0,0,287.2,0,0,49,46,12,11,6,3,13,0,13,1,21,0,-0.6,287.66666666666663,114,61
58707,Edgar Pozas,Cincinnati Reds,9,40,33,69,3,66,0,0,0,2.3,0,0,275.2,0,0,50,50,10,9,6,3,7,2,19,2,16,0,2.0,275.66666666666663,108,66
47288,Elias Ramos,San Francisco Giants,9,31,31,62,1,60,1,0,0,0.2,0,0,244.0,0,0,43,43,13,11,5,2,14,3,15,1,23,0,4.0,244.0,113,60
60361,Jaime Beck,Texas Rangers,9,30,26,51,2,47,2,0,0,1.1,0,0,242.0,0,0,35,34,7,7,6,4,5,0,18,2,19,0,0.6,242.0,90,47
60772,Alvaro Grajales,Chicago Cubs,9,66,16,53,3,49,1,0,0,1.2,0,0,236.0,0,0,37,37,9,8,3,2,4,1,14,1,20,0,-0.5,236.0,87,49
60570,Joe Branton,New York Yankees,9,28,25,59,5,54,0,0,0,-0.3,0,0,227.2,0,0,45,43,10,8,2,2,7,1,10,0,13,0,0.2,227.66666666666663,87,54
57881,Andy Beeley,Houston Astros,9,40,19,48,3,45,0,0,0,0.5,0,0,226.0,0,0,35,35,8,8,3,2,5,0,8,0,17,0,0.7,226.0,76,45
56874,Steve Boggs,Washington Nationals,9,27,26,44,4,40,0,0,0,-2.4,0,0,213.2,0,0,37,33,5,4,6,2,7,0,11,1,15,0,1.4,213.66666666666663,81,40
61602,Chris Bontempo,Milwaukee Brewers,9,28,23,44,6,38,0,0,0,-0.4,0,0,208.2,0,0,28,27,9,9,3,2,5,0,17,0,8,0,1.4,208.66666666666663,70,38
63373,Judah Liggins,Portland Loggers,9,22,22,52,4,48,0,0,0,-2.6,0,0,207.0,0,0,34,31,14,8,10,8,11,1,7,0,3,0,0.6,207.0,79,48
61649,Tony Fuentes,New York Mets,9,32,19,36,2,33,1,0,0,-1.9,0,0,203.1,0,0,30,28,4,4,3,1,7,0,6,0,19,0,1.9,203.33333333333331,69,33
57779,Julio Gutierrez,Cincinnati Reds,9,43,21,53,5,47,1,0,0,1.8,0,0,202.1,0,0,37,37,5,5,5,3,4,2,5,0,15,0,1.3,202.33333333333331,71,47
56405,Beau Clark,St. Louis Cardinals,9,26,21,36,1,35,0,0,0,-2.9,0,0,198.2,0,0,28,26,10,7,1,0,6,1,8,1,18,0,1.0,198.66666666666663,71,35
51508,Bobby Pruneda,Los Angeles Dodgers,9,30,20,38,1,37,0,0,0,0.3,0,0,192.2,0,0,31,30,6,6,1,0,6,0,7,1,8,0,1.9,192.66666666666663,59,37
48858,Jose Natal,-,9,20,20,29,4,24,1,1,0,-0.6,0,0,180.0,0,0,20,20,5,2,1,0,2,0,3,2,8,0,1.1,180.0,39,24
67059,Tommy Jones,San Diego Padres,9,34,15,36,2,33,1,0,0,-0.1,0,0,169.0,0,0,28,28,5,4,2,1,5,0,3,0,12,0,0.3,169.0,55,33
64208,Nehemiah Hylton,Boston Red Sox,9,18,18,44,2,42,0,0,0,1.9,0,0,153.1,0,0,31,31,6,6,2,0,6,2,7,3,14,0,-0.1,153.33333333333331,66,42
63271,Pete Bock,Kansas City Royals,9,18,13,31,2,29,0,0,0,-0.5,0,0,130.2,0,0,24,23,5,4,3,1,7,1,4,0,6,0,0.1,130.66666666666663,49,29
56978,Julio Yarnel Harwell,Toronto Blue Jays,9,15,15,26,1,24,1,0,0,-2.4,0,0,128.0,0,0,16,13,9,6,6,4,2,0,6,1,7,0,1.3,128.0,46,24
62319,Steve Pogue,Kansas City Royals,9,14,14,19,1,18,0,0,0,-3.0,0,0,125.0,0,0,16,16,3,1,5,1,3,0,9,0,9,0,1.2,125.0,45,18
23740,Phil Miner,-,9,14,13,25,4,21,0,0,0,-2.1,0,0,107.1,0,0,19,17,3,2,4,2,4,0,7,0,8,0,1.5,107.33333333333331,45,21
61201,Dylan Todman,New York Mets,9,17,14,18,0,17,1,0,0,1.1,0,0,105.2,0,0,11,11,2,2,3,2,2,1,7,1,11,0,0.3,105.66666666666667,36,17
61669,Jose Guerra,Texas Rangers,9,12,12,30,0,30,0,0,0,1.0,0,0,103.0,0,0,24,23,5,5,1,0,6,2,1,0,14,0,1.4,103.0,51,30
58151,Chris Fowler,Philadelphia Phillies,9,11,10,18,1,17,0,0,0,0.3,0,0,96.0,0,0,8,8,8,8,2,1,2,0,2,0,6,0,0.4,96.0,28,17
58004,Eric Rios,San Francisco Giants,9,10,10,27,0,27,0,0,0,1.6,0,0,90.0,0,0,18,18,5,5,2,2,2,2,3,0,6,0,1.2,90.0,36,27
62376,Steve Staszak,Seattle Mariners,9,17,10,17,1,16,0,0,0,-0.5,0,0,89.1,0,0,15,15,1,1,2,0,4,0,5,0,6,0,0.1,89.33333333333331,33,16
59238,Andy Nixon,Boston Red Sox,9,19,9,23,2,21,0,0,0,-0.2,0,0,87.0,0,0,16,16,5,3,2,1,1,1,9,0,5,0,0.5,87.0,38,21
61520,Sam Guinther,Baltimore Orioles,9,12,9,19,2,17,0,0,0,-0.8,0,0,84.2,0,0,14,13,2,2,3,2,2,0,4,0,6,0,0.0,84.66666666666667,31,17
61280,Kevin Britnell,San Francisco Giants,9,45,0,18,0,17,1,0,0,1.3,0,0,82.1,0,0,10,10,5,2,0,0,6,4,3,1,8,0,0.8,82.33333333333331,32,17
62179,Jim Buttleman,Chicago White Sox,9,10,9,18,0,17,1,0,0,0.3,0,0,76.2,0,0,13,13,3,2,1,1,2,1,1,0,7,0,-0.1,76.66666666666667,27,17
67052,Chris Gates,Philadelphia Phillies,9,11,8,17,0,15,2,0,0,-1.5,0,0,75.0,0,0,14,13,2,1,1,1,2,0,4,0,6,0,0.9,75.0,29,15
59881,Rick Saenz,Milwaukee Brewers,9,10,8,21,1,19,1,0,0,0.1,0,0,72.1,0,0,17,17,2,2,0,0,1,0,6,0,5,0,-0.9,72.33333333333331,31,19
61300,Jim Brown,Philadelphia Phillies,9,9,7,16,1,14,1,0,0,-0.3,0,0,70.1,0,0,14,14,1,0,0,0,1,0,4,0,3,0,0.4,70.33333333333331,23,14
53776,Bob Corn,Colorado Rockies,9,10,7,12,0,12,0,0,0,-1.0,0,0,68.0,0,0,11,9,2,2,0,0,3,1,2,0,10,0,0.6,68.0,28,12
64136,Mac Daye,St. Louis Cardinals,9,8,7,24,1,23,0,0,0,0.1,0,0,65.2,0,0,20,20,2,1,3,2,0,0,1,0,8,0,0.4,65.66666666666667,34,23
57979,Chris Johnston,Arizona Diamondbacks,9,10,7,18,0,18,0,0,0,1.4,0,0,65.1,0,0,8,8,4,4,3,2,5,3,4,1,6,0,0.3,65.33333333333331,30,18
59347,Walt Kensinger,Portland Loggers,9,10,7,11,0,11,0,0,0,0.0,0,0,63.0,0,0,11,11,0,0,0,0,1,0,1,0,3,0,-0.1,63.0,16,11
61132,J.J. Byers,Minnesota Twins,9,9,6,6,0,6,0,0,0,-1.7,0,0,57.0,0,0,7,6,1,0,0,0,0,0,6,0,3,0,0.2,57.0,17,6
66439,Danny Herrera,Colorado Rockies,9,6,6,12,0,12,0,0,0,0.0,0,0,56.0,0,0,12,12,0,0,0,0,3,0,0,0,5,0,-0.4,56.0,20,12
63066,Jimmy Winter,Baltimore Orioles,9,6,6,3,0,3,0,0,0,-0.1,0,0,46.2,0,0,3,3,0,0,0,0,1,0,2,0,3,0,0.1,46.66666666666668,9,3
64141,Chris Stokes,Minnesota Twins,9,5,5,11,0,11,0,0,0,0.2,0,0,46.0,0,0,7,7,3,2,1,0,3,2,2,0,5,0,-0.4,46.0,21,11
51605,Joey Holland,Cleveland Guardians,9,7,4,12,0,12,0,0,0,-0.2,0,0,44.1,0,0,10,10,2,1,2,1,1,0,1,0,4,0,0.0,44.333333333333336,20,12
64133,Chris Swiderski,Portland Loggers,9,6,6,12,0,12,0,0,0,0.4,0,0,43.2,0,0,11,11,1,1,0,0,0,0,6,0,1,0,0.2,43.66666666666668,19,12
55885,Branden Buchhop,Chicago White Sox,9,4,4,8,0,8,0,0,0,-0.2,0,0,40.1,0,0,7,7,1,1,2,0,0,0,0,0,3,0,0.0,40.333333333333336,13,8
60199,Kevin Renaud,Tampa Bay Rays,9,6,4,8,2,6,0,0,0,0.0,0,0,40.1,0,0,5,5,1,1,0,0,1,0,1,0,3,0,0.3,40.333333333333336,11,6
60201,Isaiah Tyner,Arizona Diamondbacks,9,7,3,8,1,7,0,0,0,-0.9,0,0,39.1,0,0,7,5,0,0,1,1,1,0,2,1,3,0,0.0,39.333333333333336,14,7
59195,David Nanez,Nashville Stars,9,5,4,7,0,7,0,0,0,-1.3,0,0,37.0,0,0,9,7,0,0,1,0,2,0,2,0,3,0,-0.1,37.0,17,7
60380,Vin Korte,Seattle Mariners,9,17,0,12,0,12,0,0,0,0.1,0,0,35.0,0,0,11,11,1,1,0,0,1,0,1,0,2,0,0.4,35.0,16,12
65993,Henry Dionne,Boston Red Sox,9,10,1,2,0,2,0,0,0,-0.1,0,0,34.2,0,0,2,2,0,0,0,0,1,0,2,0,5,0,0.3,34.66666666666668,10,2
65641,Ozzie Rodriguez,St. Louis Cardinals,9,7,3,4,0,3,1,0,0,0.0,0,0,34.0,0,0,2,2,1,1,0,0,1,0,2,0,2,0,0.0,34.0,8,3
60404,Chris Ryan,New York Mets,9,11,1,10,1,9,0,0,0,0.2,0,0,34.0,0,0,8,8,0,0,1,1,0,0,4,0,4,0,0.0,34.0,17,9
64106,Willie Abella,Washington Nationals,9,15,0,6,0,5,1,0,0,0.2,0,0,32.1,0,0,3,3,0,0,2,1,2,1,0,0,4,0,0.0,32.333333333333336,11,5
63836,Juan Posada,New York Mets,9,6,4,9,0,9,0,0,0,-1.0,0,0,31.2,0,0,9,9,1,0,0,0,2,0,2,0,3,0,1.3,31.666666666666664,17,9
63024,Malikai Hill,Colorado Rockies,9,5,3,4,0,4,0,0,0,0.0,0,0,30.0,0,0,3,3,1,0,0,0,1,1,1,0,3,0,0.1,30.0,9,4
63071,Mike Peterson,Tampa Bay Rays,9,14,0,8,0,8,0,0,0,0.3,0,0,29.2,0,0,4,4,3,3,1,1,0,0,2,0,0,0,-0.3,29.666666666666664,10,8
65655,Sam Flynn,Seattle Mariners,9,8,2,4,0,4,0,0,0,-0.3,0,0,29.1,0,0,4,4,1,0,0,0,1,0,0,0,3,0,0.5,29.33333333333334,9,4
58903,William Elmore,Cleveland Guardians,9,3,3,6,0,6,0,0,0,-0.2,0,0,27.0,0,0,5,5,1,0,1,1,1,0,1,0,3,0,0.0,27.0,12,6
65607,Victor Najera,St. Louis Cardinals,9,3,3,8,0,8,0,0,0,0.3,0,0,25.0,0,0,6,6,1,1,1,1,0,0,0,0,2,0,0.0,25.0,10,8
59203,Devon Norris,Houston Astros,9,7,0,6,0,6,0,0,0,-0.3,0,0,25.0,0,0,4,4,1,1,2,1,1,0,0,0,1,0,0.3,25.0,9,6
62586,Pat Owen,San Diego Padres,9,3,3,4,0,4,0,0,0,-0.2,0,0,25.0,0,0,4,4,0,0,1,0,1,0,0,0,4,0,0.0,25.0,10,4
62699,Joham Barreira,Tampa Bay Rays,9,3,3,6,0,6,0,0,0,0.1,0,0,23.0,0,0,4,4,2,2,0,0,0,0,1,0,1,0,0.0,23.0,8,6
62721,Jordan Granada,Nashville Stars,9,8,0,6,0,6,0,0,0,0.0,0,0,21.2,0,0,6,6,0,0,0,0,1,0,0,0,0,0,0.9,21.666666666666664,7,6
60657,Alex Madrid,Baltimore Orioles,9,3,2,4,0,4,0,0,0,-0.5,0,0,20.1,0,0,3,3,1,1,1,0,1,0,1,0,1,0,0.0,20.33333333333334,8,4
60529,Phil Dismore,Cleveland Guardians,9,2,2,9,0,9,0,0,0,1.1,0,0,19.0,0,0,4,4,2,2,2,2,1,1,0,0,0,0,-0.1,19.0,9,9
59585,Bo-young Kim,Arizona Diamondbacks,9,10,0,4,0,4,0,0,0,0.1,0,0,19.0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0.0,19.0,4,4
61576,Naldo Velez,New York Yankees,9,8,0,7,0,7,0,0,0,0.1,0,0,18.2,0,0,7,7,0,0,0,0,0,0,1,0,1,0,0.3,18.666666666666664,9,7
62403,Eric Wolfe,Cincinnati Reds,9,2,2,8,0,8,0,0,0,1.1,0,0,18.2,0,0,5,5,0,0,1,1,2,1,1,1,0,0,0.0,18.666666666666664,9,8
55342,Leo Mejia,Colorado Rockies,9,2,2,3,0,3,0,0,0,0.0,0,0,18.1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0.6,18.33333333333334,3,3
60105,Beau Davis,Colorado Rockies,9,2,2,3,1,2,0,0,0,0.0,0,0,18.0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0.5,18.0,3,2
62147,Bobby Pierce,Houston Astros,9,2,2,2,0,2,0,0,0,0.1,0,0,18.0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0.3,18.0,3,2
51536,Erik Wilson,Cleveland Guardians,9,2,2,6,0,6,0,0,0,0.2,0,0,18.0,0,0,5,5,0,0,1,1,0,0,0,0,2,0,-0.1,18.0,8,6
55067,Steve Gibson,Los Angeles Angels,9,2,2,4,0,4,0,0,0,-0.5,0,0,17.0,0,0,4,3,1,1,1,0,0,0,1,0,2,0,0.0,17.0,9,4
55058,Joe Lewis,Los Angeles Dodgers,9,7,0,3,1,2,0,0,0,-0.3,0,0,17.0,0,0,2,2,1,0,0,0,0,0,1,0,1,0,0.2,17.0,5,2
62491,Bobby Wade,New York Yankees,9,2,2,7,0,7,0,0,0,0.1,0,0,17.0,0,0,7,7,0,0,0,0,0,0,1,0,1,0,0.0,17.0,9,7
60112,Tony Gomez,Milwaukee Brewers,9,9,0,2,0,2,0,0,0,-0.5,0,0,16.1,0,0,2,2,0,0,0,0,2,0,1,0,0,0,0.0,16.33333333333334,5,2
59380,Sam Stamm,Arizona Diamondbacks,9,2,2,4,0,4,0,0,0,0.4,0,0,16.0,0,0,3,3,1,1,0,0,0,0,1,0,2,0,0.5,16.0,7,4
63327,Jonathan Stewart,New York Yankees,9,2,2,3,0,3,0,0,0,0.2,0,0,16.0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0.3,16.0,3,3
55017,Rodolfo Nava,Seattle Mariners,9,2,2,3,0,3,0,0,0,-0.1,0,0,15.0,0,0,2,2,1,1,0,0,2,0,2,0,1,0,0.9,15.0,8,3
64148,Ben Friedli,San Francisco Giants,9,3,1,3,0,3,0,0,0,0.0,0,0,14.2,0,0,3,3,0,0,0,0,0,0,1,0,1,0,0.0,14.666666666666664,5,3
56810,Mike Galletto,Atlanta Braves,9,5,1,1,0,1,0,0,0,0.0,0,0,13.0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0.1,13.0,3,1
64826,Angelito Sanchez,Seattle Mariners,9,3,1,2,0,2,0,0,0,0.0,0,0,13.0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0.0,13.0,4,2
55846,Jim Baker,Chicago Cubs,9,3,1,2,0,2,0,0,0,-0.2,0,0,12.0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0.0,12.0,3,2
61357,Dave Cox,Colorado Rockies,9,5,0,3,0,3,0,0,0,0.1,0,0,11.1,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0.2,11.333333333333332,4,3
64258,Chris LeRoy,Cleveland Guardians,9,3,1,2,0,2,0,0,0,0.0,0,0,11.1,0,0,1,1,1,1,0,0,0,0,1,0,2,0,0.0,11.333333333333332,5,2
55381,Kokoro Sato,-,9,2,1,3,1,2,0,0,0,-0.6,0,0,11.0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0.2,11.0,4,2
63180,Ben Keller,Cincinnati Reds,9,5,0,2,0,2,0,0,0,0.0,0,0,10.0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0.0,10.0,3,2
60621,Jake Mandeville,Baltimore Orioles,9,2,0,5,0,5,0,0,0,0.3,0,0,10.0,0,0,3,3,0,0,2,2,1,0,0,0,1,0,0.0,10.0,7,5
56189,Jose Ruiz,Portland Loggers,9,4,0,4,0,4,0,0,0,0.1,0,0,9.2,0,0,2,2,2,2,0,0,1,0,1,0,0,0,0.4,9.666666666666664,6,4
58620,Nelson Armendariz,Los Angeles Dodgers,9,3,1,1,0,1,0,0,0,0.0,0,0,9.0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0.0,9.0,3,1
59213,Joel Barnes,Nashville Stars,9,4,0,1,0,1,0,0,0,-0.2,0,0,9.0,0,0,1,1,0,0,1,0,0,0,2,0,3,0,0.7,9.0,7,1
57659,Andy Beran,St. Louis Cardinals,9,1,0,2,1,1,0,0,0,-0.3,0,0,9.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.2,9.0,3,1
58856,Jim Donohue,Arizona Diamondbacks,9,1,1,1,0,1,0,0,0,0.1,0,0,9.0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0.0,9.0,3,1
56847,Mike Fragoso,San Francisco Giants,9,2,0,1,0,1,0,0,0,0.0,0,0,9.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0,9.0,2,1
62572,Christian Hayes,Tampa Bay Rays,9,1,1,0,0,0,0,0,0,-0.1,0,0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.1,9.0,2,0
25278,Yondriel Moore,Tampa Bay Rays,9,1,1,0,0,0,0,0,0,0.0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,9.0,1,0
56972,Alex Sanchez,St. Louis Cardinals,9,1,1,3,0,3,0,0,0,0.0,0,0,9.0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0.6,9.0,3,3
62414,Marcus Petway,San Francisco Giants,9,2,1,2,0,2,0,0,0,-0.2,0,0,8.2,0,0,2,2,0,0,1,0,0,0,0,0,2,0,0.1,8.666666666666664,5,2
62557,Mike Swain,Toronto Blue Jays,9,5,0,2,0,2,0,0,0,0.1,0,0,8.2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,8.666666666666664,2,2
67119,Kevin Coach,Los Angeles Dodgers,9,5,0,1,0,1,0,0,0,0.0,0,0,8.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.1,8.0,2,1
71236,Danny Erb,Chicago White Sox,9,3,0,0,0,0,0,0,0,-0.1,0,0,8.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,8.0,2,0
60548,Jarrod Klauser,Chicago White Sox,9,2,0,2,0,2,0,0,0,0.0,0,0,7.0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0.1,7.0,3,2
56900,Eric Maxwell,San Diego Padres,9,2,0,2,0,2,0,0,0,-0.1,0,0,6.1,0,0,2,2,0,0,0,0,2,0,0,0,1,0,0.0,6.333333333333332,5,2
64134,Israel Gonzalez,Minnesota Twins,9,3,0,2,0,2,0,0,0,-0.1,0,0,6.0,0,0,2,2,0,0,0,0,1,0,1,0,1,0,0.0,6.0,5,2
