ID,Name,ORG,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM,IP Clean,Plays A,Plays M
63066,Jimmy Winter,Baltimore Orioles,7,95,93,165,2,161,2,0,0,6.3,0,0,821.1,0,0,119,118,24,23,13,11,19,5,29,4,40,0,-1.2,821.3333333333334,244,161
61719,Alex Lopez,San Diego Padres,7,95,95,193,5,188,0,0,0,3.5,0,0,803.1,0,0,150,149,28,27,12,8,26,4,32,0,56,0,-1.3,803.3333333333334,304,188
65993,Henry Dionne,Boston Red Sox,7,93,88,142,2,139,1,1,0,-4.2,0,0,744.1,0,0,116,112,24,20,13,5,14,2,21,0,55,0,-1.7,744.3333333333334,243,139
61649,Tony Fuentes,New York Mets,7,86,78,124,0,124,0,0,0,-5.9,0,0,685.1,0,0,102,99,25,17,9,6,16,1,27,1,39,0,3.3,685.3333333333334,218,124
51508,Bobby Pruneda,Los Angeles Dodgers,7,86,83,138,5,131,2,0,0,3.5,0,0,682.0,0,0,88,88,34,32,14,6,15,1,34,4,46,0,-0.7,682.0,231,131
56619,Mike Fleming,Nashville Stars,7,83,70,141,3,138,0,0,0,2.9,0,0,648.1,0,0,102,102,29,25,13,7,17,3,25,1,51,0,-1.1,648.3333333333334,237,138
58620,Nelson Armendariz,Los Angeles Dodgers,7,76,76,113,1,109,3,1,0,0.3,0,0,598.1,0,0,81,79,19,16,15,10,17,3,25,1,35,0,6.5,598.3333333333334,192,109
58151,Chris Fowler,Philadelphia Phillies,7,72,63,101,1,99,1,0,0,6.0,0,0,571.2,0,0,70,70,14,14,9,7,15,5,25,3,33,0,-0.7,571.6666666666669,166,99
61520,Sam Guinther,Baltimore Orioles,7,61,58,88,3,84,1,0,0,0.2,0,0,546.2,0,0,63,62,18,16,6,2,13,3,28,1,31,0,-0.4,546.6666666666669,159,84
56405,Beau Clark,St. Louis Cardinals,7,62,59,121,1,117,3,0,0,-0.3,0,0,515.2,0,0,96,95,17,13,15,7,17,1,24,1,37,0,-1.7,515.6666666666669,206,117
63759,Tony Jaimes,New York Mets,7,64,54,83,2,80,1,0,0,1.3,0,0,469.2,0,0,55,55,21,19,5,2,16,4,12,0,20,0,0.8,469.66666666666663,129,80
55067,Steve Gibson,Los Angeles Angels,7,48,48,92,1,88,3,0,0,-0.8,0,0,420.0,0,0,66,64,18,15,10,5,10,3,20,1,23,0,-0.7,420.0,147,88
64114,Joe Leonard,San Diego Padres,7,60,43,94,2,91,1,0,0,1.2,0,0,409.0,0,0,67,66,17,15,9,5,21,5,14,0,23,0,-1.2,409.0,151,91
62721,Jordan Granada,Nashville Stars,7,42,42,72,3,69,0,0,0,2.9,0,0,375.0,0,0,50,50,13,12,3,2,4,2,14,3,20,0,-0.1,375.0,104,69
60484,Sam Steelsmith,Washington Nationals,7,49,40,86,1,84,1,0,0,1.0,0,0,367.2,0,0,63,62,15,13,10,6,7,2,15,1,23,0,-1.3,367.66666666666663,133,84
59195,David Nanez,Nashville Stars,7,45,45,72,0,72,0,0,0,-5.8,0,0,363.1,0,0,61,57,17,13,6,2,11,0,8,0,24,0,2.8,363.3333333333334,127,72
46957,Chris Scott,Boston Red Sox,7,40,40,65,2,63,0,0,0,-5.0,0,0,346.0,0,0,49,47,19,14,7,1,9,1,13,0,24,0,-0.7,346.0,121,63
65202,Adrian Mendez,Kansas City Royals,7,36,36,49,1,47,1,0,0,-1.7,0,0,320.0,0,0,40,38,6,4,8,5,12,0,12,0,21,0,-0.5,320.0,99,47
60361,Jaime Beck,Texas Rangers,7,36,34,76,0,74,2,0,0,1.2,0,0,297.1,0,0,60,59,8,8,5,4,6,1,15,2,25,0,-0.8,297.3333333333334,119,74
60247,Benny Metz,Chicago White Sox,7,52,23,62,0,62,0,0,0,2.3,0,0,284.0,0,0,47,47,9,9,3,2,10,3,13,1,16,0,-0.6,284.0,98,62
58856,Jim Donohue,Arizona Diamondbacks,7,59,26,54,1,53,0,0,0,1.3,0,0,275.0,0,0,40,39,8,7,8,5,4,1,11,1,17,0,1.3,275.0,88,53
65526,Mike Connell,Boston Red Sox,7,55,25,56,1,55,0,0,0,0.9,0,0,266.1,0,0,40,40,12,12,5,1,6,1,12,1,18,0,-0.5,266.3333333333334,93,55
64136,Mac Daye,St. Louis Cardinals,7,31,29,66,0,65,1,0,0,0.9,0,0,249.0,0,0,53,52,11,10,1,1,10,1,10,1,14,0,2.6,249.0,99,65
60728,Hugo Vasquez,Tampa Bay Rays,7,28,28,60,0,60,0,0,0,3.7,0,0,241.0,0,0,44,44,9,8,4,4,6,4,12,0,11,0,0.7,241.0,86,60
57779,Julio Gutierrez,Cincinnati Reds,7,30,25,40,2,38,0,0,0,0.1,0,0,228.0,0,0,28,27,10,9,2,1,5,1,6,0,11,0,-0.3,228.0,62,38
62173,Jeff Smiley,Houston Astros,7,25,25,41,2,39,0,0,0,-0.9,0,0,219.0,0,0,33,31,7,5,3,1,7,1,15,1,15,0,1.2,219.0,80,39
53776,Bob Corn,Colorado Rockies,7,29,25,40,1,39,0,0,0,-3.1,0,0,218.2,0,0,36,34,5,4,6,1,7,0,6,0,20,0,-0.4,218.66666666666663,80,39
56189,Jose Ruiz,Portland Loggers,7,28,24,46,3,43,0,0,0,-1.0,0,0,206.2,0,0,36,35,8,6,4,2,8,0,13,0,13,0,0.4,206.66666666666663,82,43
60529,Phil Dismore,Cleveland Guardians,7,22,22,37,0,36,1,0,0,0.4,0,0,196.0,0,0,27,26,7,7,2,2,6,1,10,0,10,0,-1.7,196.0,62,36
60112,Tony Gomez,Milwaukee Brewers,7,23,20,41,0,41,0,0,0,-2.2,0,0,187.2,0,0,35,33,9,6,4,1,2,1,6,0,14,0,0.1,187.66666666666663,70,41
65607,Victor Najera,St. Louis Cardinals,7,26,20,44,1,43,0,0,0,2.4,0,0,187.2,0,0,30,30,9,9,2,1,9,3,12,0,8,0,-0.1,187.66666666666663,70,43
54606,Joe Long,Minnesota Twins,7,27,22,36,0,35,1,0,0,0.0,0,0,182.2,0,0,25,25,8,5,3,1,6,3,8,1,19,0,1.5,182.66666666666663,69,35
58004,Eric Rios,San Francisco Giants,7,57,7,23,0,23,0,0,0,1.8,0,0,154.0,0,0,14,14,4,4,2,2,7,1,9,2,16,0,-0.5,154.0,52,23
55846,Jim Baker,Chicago Cubs,7,19,17,31,0,31,0,0,0,1.3,0,0,152.0,0,0,23,23,5,3,2,1,7,4,6,0,7,0,0.5,152.0,50,31
60179,Mike Looney,Milwaukee Brewers,7,18,17,30,2,28,0,0,0,-2.5,0,0,148.0,0,0,24,23,8,4,3,1,8,0,6,0,7,0,0.0,148.0,56,28
61357,Dave Cox,Colorado Rockies,7,18,15,29,2,27,0,1,0,0.3,0,0,144.0,0,0,23,22,4,4,0,0,2,1,4,0,11,0,0.3,144.0,44,27
53258,Ramon Benitez,New York Mets,7,20,16,34,0,34,0,0,0,-0.9,0,0,142.1,0,0,27,26,6,6,7,2,2,0,7,0,6,0,-0.4,142.33333333333331,55,34
62070,Bob Applebaum,Los Angeles Dodgers,7,66,3,21,0,20,1,0,0,0.1,0,0,141.2,0,0,11,10,5,5,4,3,8,2,6,0,5,0,0.5,141.66666666666663,39,20
54590,Mike Pierce,Cleveland Guardians,7,19,14,34,0,34,0,0,0,0.8,0,0,138.1,0,0,28,28,4,3,1,1,8,2,4,0,9,0,-0.4,138.33333333333331,54,34
56900,Eric Maxwell,San Diego Padres,7,17,15,29,0,29,0,0,0,-1.9,0,0,133.0,0,0,20,19,11,7,4,2,2,1,6,0,11,0,0.4,133.0,54,29
61576,Naldo Velez,New York Yankees,7,17,14,20,0,20,0,0,0,0.8,0,0,127.0,0,0,18,17,2,2,1,1,0,0,2,0,6,0,-0.2,127.0,29,20
56457,Luis Avila,Toronto Blue Jays,7,14,14,30,1,29,0,0,0,0.1,0,0,125.0,0,0,25,25,4,3,1,0,3,1,2,0,7,0,-0.3,125.0,42,29
55017,Rodolfo Nava,Seattle Mariners,7,26,11,22,1,21,0,0,0,-1.1,0,0,125.0,0,0,17,17,5,3,3,1,3,0,6,0,12,0,-0.2,125.0,46,21
25278,Yondriel Moore,Tampa Bay Rays,7,27,9,28,0,28,0,0,0,1.6,0,0,123.0,0,0,18,18,5,5,3,2,4,2,7,1,4,0,-0.6,123.0,41,28
58167,Dave Bolter,Atlanta Braves,7,14,14,28,0,28,0,0,0,1.7,0,0,119.0,0,0,24,24,3,3,1,1,3,0,2,0,8,0,-0.3,119.0,41,28
63313,Andy Sosebee,St. Louis Cardinals,7,13,13,23,1,22,0,0,0,-0.4,0,0,118.0,0,0,18,18,3,1,4,2,5,1,3,0,8,0,-0.2,118.0,41,22
48633,Rick Torrez,Minnesota Twins,7,14,13,20,0,20,0,0,0,-0.2,0,0,116.2,0,0,16,16,4,2,4,1,1,0,4,1,8,0,-0.3,116.66666666666667,37,20
57595,Alex Diaz,Houston Astros,7,20,11,22,1,21,0,0,0,0.3,0,0,115.0,0,0,19,19,1,1,1,1,1,0,3,0,3,0,-0.2,115.0,28,21
64258,Chris LeRoy,Cleveland Guardians,7,13,13,20,0,20,0,0,0,0.5,0,0,112.0,0,0,12,12,7,6,1,1,6,0,8,1,7,0,-0.2,112.0,41,20
61602,Chris Bontempo,Milwaukee Brewers,7,15,11,17,0,17,0,0,0,1.3,0,0,101.0,0,0,10,10,4,4,1,1,3,2,3,0,4,0,0.3,101.0,25,17
63051,J.J. Rowland,St. Louis Cardinals,7,13,12,16,0,16,0,0,0,-0.2,0,0,99.0,0,0,14,14,2,1,2,1,0,0,3,0,7,0,-0.2,99.0,28,16
56810,Mike Galletto,Atlanta Braves,7,15,10,18,0,18,0,0,0,0.8,0,0,93.0,0,0,13,13,2,1,3,2,3,1,5,1,3,0,0.1,93.0,29,18
55025,Danny Woldt,Portland Loggers,7,12,9,14,1,13,0,0,0,-0.2,0,0,88.0,0,0,7,7,6,5,1,1,5,0,5,0,0,0,-0.4,88.0,24,13
45891,Mike Hobbick,Boston Red Sox,7,10,9,7,1,6,0,0,0,-0.6,0,0,82.0,0,0,4,3,0,0,4,3,3,0,2,0,7,0,-0.1,82.0,20,6
47881,Jose Pacheco,Cleveland Guardians,7,14,7,15,0,15,0,0,0,-0.9,0,0,76.1,0,0,13,13,2,1,3,0,3,0,2,1,5,0,-0.6,76.33333333333331,28,15
58707,Edgar Pozas,Cincinnati Reds,7,17,8,20,0,20,0,0,0,0.5,0,0,75.2,0,0,11,11,7,6,3,1,2,1,3,1,5,0,-0.4,75.66666666666667,31,20
58947,Mike Coffin,Atlanta Braves,7,66,0,21,0,21,0,0,0,0.2,0,0,74.2,0,0,19,19,0,0,3,2,1,0,2,0,4,0,0.0,74.66666666666667,29,21
55342,Leo Mejia,Colorado Rockies,7,12,7,12,0,12,0,0,0,-1.2,0,0,67.1,0,0,11,9,2,2,1,1,2,0,5,0,2,0,-0.4,67.33333333333331,23,12
67052,Chris Gates,Philadelphia Phillies,7,8,8,10,0,10,0,0,0,-2.0,0,0,65.0,0,0,10,8,2,1,2,1,1,0,1,0,7,0,0.9,65.0,23,10
62360,Mike Fincham,Cincinnati Reds,7,10,6,12,0,12,0,0,0,0.6,0,0,63.2,0,0,8,8,2,2,1,1,1,1,2,0,1,0,-0.2,63.66666666666668,15,12
71236,Danny Erb,Chicago White Sox,7,12,4,20,0,20,0,0,0,1.4,0,0,62.0,0,0,12,12,3,3,4,4,3,1,2,0,4,0,0.5,62.0,28,20
60372,Vince Powell,Arizona Diamondbacks,7,12,6,9,0,9,0,0,0,-0.3,0,0,59.0,0,0,8,8,2,1,0,0,1,0,4,0,4,0,-0.2,59.0,19,9
53277,Arturo Vega,-,7,7,7,9,0,8,1,0,0,-2.8,0,0,57.2,0,0,8,6,3,1,3,1,1,0,2,0,6,0,0.2,57.66666666666668,23,8
55885,Branden Buchhop,Chicago White Sox,7,7,6,8,0,8,0,0,0,-0.9,0,0,56.0,0,0,6,6,3,2,0,0,1,0,4,0,2,0,0.0,56.0,16,8
55690,Tony Epps,Chicago White Sox,7,7,7,13,0,13,0,0,0,0.2,0,0,56.0,0,0,11,11,1,1,1,0,2,1,2,0,2,0,0.2,56.0,19,13
60657,Alex Madrid,Baltimore Orioles,7,6,6,12,0,12,0,0,0,-1.2,0,0,54.0,0,0,11,10,3,2,0,0,1,0,2,0,4,0,-0.6,54.0,21,12
60548,Jarrod Klauser,Chicago White Sox,7,13,3,12,0,12,0,0,0,0.3,0,0,52.2,0,0,9,9,3,3,0,0,0,0,0,0,5,0,-0.2,52.66666666666668,17,12
60444,Josh Morgan,Los Angeles Angels,7,21,1,9,0,9,0,0,0,0.7,0,0,52.2,0,0,3,3,4,4,1,1,1,0,2,1,4,0,0.1,52.66666666666668,15,9
65953,Chris Minnis,Cincinnati Reds,7,7,7,5,0,5,0,0,0,0.2,0,0,49.0,0,0,2,2,1,1,2,1,2,1,4,0,3,0,-0.1,49.0,14,5
64121,Jim Towler,Tampa Bay Rays,7,6,5,8,0,8,0,0,0,0.2,0,0,46.0,0,0,5,5,2,2,1,1,1,0,2,0,4,0,-0.1,46.0,15,8
54698,Jake Armbruster,Colorado Rockies,7,24,0,9,0,9,0,0,0,0.4,0,0,44.0,0,0,7,7,1,1,2,1,0,0,0,0,4,0,0.3,44.0,14,9
58805,Tim Day,San Diego Padres,7,5,5,12,0,12,0,0,0,0.2,0,0,43.0,0,0,10,10,0,0,2,2,1,0,6,0,3,0,-0.2,43.0,22,12
64826,Angelito Sanchez,Seattle Mariners,7,8,4,9,1,8,0,0,0,1.5,0,0,42.1,0,0,4,4,1,1,0,0,4,2,3,1,2,0,0.4,42.333333333333336,14,8
55802,Gene Esterberg,Baltimore Orioles,7,5,5,5,0,4,1,0,0,-0.6,0,0,41.0,0,0,4,3,1,1,0,0,0,0,2,0,2,0,-0.3,41.0,9,4
56672,Jonathan Barr,San Diego Padres,7,7,4,9,0,9,0,0,0,0.3,0,0,40.0,0,0,8,8,1,1,0,0,3,0,1,0,4,0,0.1,40.0,17,9
59261,Ron Stonestreet,Los Angeles Angels,7,5,4,12,1,11,0,0,0,-0.1,0,0,37.0,0,0,11,11,0,0,1,0,0,0,0,0,3,0,0.7,37.0,15,11
63373,Judah Liggins,Portland Loggers,7,4,4,7,0,7,0,0,0,-0.8,0,0,35.0,0,0,8,7,0,0,1,0,0,0,2,0,1,0,0.7,35.0,12,7
61201,Dylan Todman,New York Mets,7,13,0,4,0,4,0,0,0,0.3,0,0,33.2,0,0,2,2,1,1,0,0,1,1,1,0,2,0,0.0,33.66666666666668,7,4
52164,Kab-shik Kim,Minnesota Twins,7,10,2,4,0,4,0,0,0,0.0,0,0,32.1,0,0,3,3,1,1,0,0,2,0,0,0,2,0,0.1,32.333333333333336,8,4
65655,Sam Flynn,Seattle Mariners,7,16,0,8,0,8,0,0,0,0.1,0,0,29.0,0,0,7,7,1,1,0,0,0,0,0,0,1,0,0.0,29.0,9,8
68417,Danny Moreta,-,7,4,4,7,0,7,0,0,0,-1.6,0,0,29.0,0,0,8,5,2,1,0,0,1,1,2,0,4,0,1.0,29.0,17,7
61575,Joe LeBas,Nashville Stars,7,4,3,11,0,11,0,0,0,0.8,0,0,28.0,0,0,9,9,1,1,0,0,1,1,1,0,1,0,0.0,28.0,13,11
62376,Steve Staszak,Seattle Mariners,7,19,0,3,0,3,0,0,0,-0.1,0,0,28.0,0,0,3,3,0,0,0,0,1,0,1,0,3,0,0.0,28.0,8,3
57881,Andy Beeley,Houston Astros,7,3,3,7,0,7,0,0,0,0.0,0,0,26.0,0,0,5,5,2,2,1,0,0,0,1,0,0,0,0.0,26.0,9,7
69879,Jamie Hughes,Cincinnati Reds,7,4,3,4,0,4,0,0,0,0.3,0,0,25.2,0,0,2,2,0,0,2,1,1,1,1,0,0,0,0.1,25.666666666666664,6,4
62038,Chris Ortiz,Portland Loggers,7,4,3,5,0,5,0,0,0,-0.3,0,0,25.0,0,0,3,3,2,2,0,0,1,0,1,0,1,0,0.3,25.0,8,5
47288,Elias Ramos,San Francisco Giants,7,3,3,4,0,4,0,0,0,0.5,0,0,25.0,0,0,3,3,0,0,1,1,0,0,3,0,2,0,0.6,25.0,9,4
55946,Mike Echols,San Francisco Giants,7,3,3,4,0,4,0,0,0,0.0,0,0,24.0,0,0,4,4,0,0,0,0,0,0,3,0,1,0,0.3,24.0,8,4
65641,Ozzie Rodriguez,St. Louis Cardinals,7,5,2,4,0,4,0,0,0,0.0,0,0,22.1,0,0,3,3,1,1,0,0,1,0,0,0,0,0,0.0,22.33333333333334,5,4
60105,Beau Davis,Colorado Rockies,7,4,2,8,2,6,0,0,0,0.4,0,0,22.0,0,0,4,4,1,1,2,1,0,0,2,0,2,0,0.5,22.0,11,6
64141,Chris Stokes,Minnesota Twins,7,3,2,6,0,6,0,0,0,0.0,0,0,22.0,0,0,5,5,1,1,0,0,1,0,1,0,2,0,-0.1,22.0,10,6
61454,Jonathan Strong,Nashville Stars,7,6,2,11,0,11,0,0,0,0.9,0,0,22.0,0,0,7,7,0,0,2,2,2,1,2,1,4,0,-0.1,22.0,17,11
65550,Devin Bratton,Texas Rangers,7,3,1,7,0,7,0,0,0,0.2,0,0,20.0,0,0,5,5,2,1,0,0,0,0,1,1,0,0,0.8,20.0,8,7
63180,Ben Keller,Cincinnati Reds,7,9,0,5,0,5,0,0,0,0.0,0,0,19.0,0,0,5,5,0,0,0,0,0,0,1,0,1,0,-0.1,19.0,7,5
60404,Chris Ryan,New York Mets,7,3,2,2,0,2,0,0,0,0.0,0,0,17.0,0,0,1,1,1,1,0,0,1,0,1,0,3,0,-0.1,17.0,7,2
60199,Kevin Renaud,Tampa Bay Rays,7,2,2,2,0,2,0,0,0,0.5,0,0,16.0,0,0,1,1,0,0,0,0,2,1,2,0,1,0,-0.2,16.0,6,2
58903,William Elmore,Cleveland Guardians,7,2,1,1,0,1,0,0,0,-0.1,0,0,15.0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0.0,15.0,4,1
62352,Chris Bowman,Washington Nationals,7,3,0,0,0,0,0,0,0,0.0,0,0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13.0,0,0
47353,Jeff Capps,Kansas City Royals,7,3,1,1,0,1,0,0,0,0.0,0,0,12.0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0.0,12.0,4,1
60772,Alvaro Grajales,Chicago Cubs,7,1,1,2,0,2,0,0,0,-0.1,0,0,12.0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0.6,12.0,4,2
57892,Dave Rippon,Tampa Bay Rays,7,3,1,0,0,0,0,0,0,0.0,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,12.0,1,0
64090,Mike Ragsdale,New York Yankees,7,5,0,3,0,3,0,0,0,0.1,0,0,11.0,0,0,2,2,1,1,0,0,0,0,1,0,1,0,-0.1,11.0,5,3
61737,Jordan Valdez,Philadelphia Phillies,7,3,1,2,0,2,0,0,0,0.0,0,0,10.1,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0.0,10.333333333333332,4,2
56923,Mike Cumbie,Cincinnati Reds,7,5,0,1,0,1,0,0,0,0.0,0,0,10.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,10.0,1,1
55058,Joe Lewis,Los Angeles Dodgers,7,5,0,4,0,4,0,0,0,0.0,0,0,10.0,0,0,3,3,1,1,0,0,1,0,0,0,0,0,0.0,10.0,5,4
62414,Marcus Petway,San Francisco Giants,7,3,1,2,0,2,0,0,0,0.0,0,0,10.0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0.4,10.0,4,2
55062,Jonathan Bauers,-,7,1,1,0,0,0,0,0,0,0.0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0.0,10.0,3,0
62179,Jim Buttleman,Chicago White Sox,7,1,1,0,0,0,0,0,0,-0.1,0,0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,9.0,1,0
60618,Kevin Felder,Seattle Mariners,7,1,1,1,0,1,0,0,0,0.0,0,0,9.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0,9.0,2,1
68590,Kevin Nelson,Colorado Rockies,7,1,1,3,0,3,0,0,0,-0.1,0,0,9.0,0,0,3,3,0,0,0,0,1,0,2,0,0,0,0.2,9.0,6,3
65539,Mike Rizo,Washington Nationals,7,1,1,0,0,0,0,0,0,-0.3,0,0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,9.0,1,0
56972,Alex Sanchez,St. Louis Cardinals,7,1,1,2,0,2,0,0,0,0.0,0,0,9.0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0.0,9.0,3,2
71203,Eric Caldwell,Chicago White Sox,7,2,0,1,0,1,0,0,0,0.0,0,0,8.2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,8.666666666666664,1,1
57659,Andy Beran,St. Louis Cardinals,7,1,1,1,0,1,0,0,0,-0.1,0,0,8.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.3,8.0,2,1
56978,Julio Yarnel Harwell,Toronto Blue Jays,7,4,0,2,0,2,0,0,0,0.0,0,0,6.2,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0.0,6.666666666666667,3,2
23740,Phil Miner,-,7,3,0,1,0,1,0,0,0,-0.5,0,0,6.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0,6.0,2,1
56110,Dong-su Kim,Los Angeles Dodgers,7,3,0,1,0,0,1,0,0,0.0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,5.333333333333332,1,0
55733,Zach Dunn,Chicago Cubs,7,3,0,1,0,1,0,0,0,0.3,0,0,5.0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.6,5.0,3,1
67153,Danny Wells,New York Yankees,7,3,0,0,0,0,0,0,0,0.0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,0,0
46394,Dante Ester,-,7,3,0,1,0,1,0,0,0,0.3,0,0,5.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,5.0,2,1
61484,Mike Durham,St. Louis Cardinals,7,1,0,1,0,1,0,0,0,0.1,0,0,4.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,4.666666666666667,1,1
56852,Juan Barrera,Los Angeles Angels,7,3,0,0,0,0,0,0,0,0.0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,0,0
60512,Jimmy Richter,Baltimore Orioles,7,1,0,0,0,0,0,0,0,0.0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,0,0
62491,Bobby Wade,New York Yankees,7,3,0,0,0,0,0,0,0,0.0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,4.0,1,0
51536,Erik Wilson,Cleveland Guardians,7,3,0,1,0,1,0,0,0,0.0,0,0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,4.0,1,1
65254,Jorge Espinosa,Texas Rangers,7,2,0,1,0,1,0,0,0,0.1,0,0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,3.0,2,1
