ID,Name,ORG,G,GS,W,L,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,SH,SF,WP,BK,CI,DP,IR,IRS,PI,GB,FB,SB,CS,IP Clean
55704,Adam Luke Moore,New York Yankees,93,0,9,5,139.2,591,530,129,81,26,2,20,68,63,42,3,135,14,1,4,5,0,0,11,22,6,2241,121,142,6,1,139.66666666666663
45048,Jose Colon,Los Angeles Angels,94,0,11,8,137.1,576,519,123,74,26,4,19,56,52,50,0,139,4,1,2,3,0,0,12,17,5,2228,112,143,7,2,137.33333333333331
62142,Andy Legan,Tampa Bay Rays,25,0,9,6,129.1,554,510,129,80,30,4,15,62,57,36,0,104,8,0,0,2,1,0,10,20,5,2080,112,155,9,3,129.33333333333331
62262,Keishaun Nikolic,Houston Astros,75,0,6,3,111.1,493,442,123,80,18,3,22,78,72,39,4,112,5,1,6,3,1,0,8,67,23,1819,91,118,5,1,111.33333333333331
57991,Chris Munnerlyn,Arizona Diamondbacks,80,0,10,10,100.1,464,402,118,78,24,3,13,73,68,51,6,85,3,1,7,4,1,0,9,47,17,1724,105,97,3,2,100.33333333333331
45382,Cesar Ortigoza,Chicago Cubs,67,0,7,5,106.0,464,410,108,68,25,2,13,53,52,45,0,103,3,1,5,5,0,0,5,44,20,1816,66,133,10,4,106.0
57212,Dan Collier,Colorado Rockies,59,0,7,2,100.1,456,393,103,58,18,1,26,81,75,46,1,105,12,2,3,4,0,0,5,57,22,1766,80,106,18,2,100.33333333333331
61073,Alex Mosquera,Los Angeles Angels,30,0,5,7,101.1,451,412,122,77,27,3,15,58,50,29,0,128,4,2,4,3,0,0,7,10,3,1794,57,102,6,4,101.33333333333331
62680,Mario Madrid,Toronto Blue Jays,72,0,2,7,98.2,446,401,114,60,27,1,26,67,62,35,5,116,5,2,3,5,0,0,4,61,16,1702,88,84,14,2,98.66666666666667
60144,Josh Christ,Nashville Stars,74,0,10,2,104.1,443,379,77,44,21,1,11,45,42,52,1,90,6,2,4,1,1,0,7,64,16,1765,102,111,8,3,104.33333333333331
61243,Chris Healy,Toronto Blue Jays,34,0,4,6,94.1,439,383,125,79,31,3,12,74,71,49,1,83,1,2,4,2,0,0,11,20,3,1665,83,96,9,3,94.33333333333331
57943,Jake Birmingham,Boston Red Sox,66,0,3,4,101.0,436,392,101,57,29,1,14,47,43,37,2,99,5,0,2,8,0,0,12,66,24,1751,88,101,4,0,101.0
48790,Manny Arias,Houston Astros,70,0,5,4,102.2,423,372,83,57,15,1,10,42,40,39,0,122,6,1,5,7,1,0,6,49,11,1717,71,100,9,2,102.66666666666667
67017,Amari Strong,Toronto Blue Jays,52,0,3,3,93.0,417,372,106,63,25,1,17,61,59,37,0,94,3,1,4,1,0,0,4,40,15,1575,77,97,18,3,93.0
56862,Dave Billodeau,Chicago White Sox,56,0,5,3,93.1,411,354,84,54,19,2,9,40,38,49,1,84,3,1,4,5,0,0,7,46,13,1595,83,102,2,2,93.33333333333331
57810,Chris Aldridge,Chicago White Sox,58,0,6,1,98.1,399,363,77,51,13,1,12,39,34,33,2,97,0,1,2,1,0,0,11,48,3,1582,98,87,10,3,98.33333333333331
58646,Edgar Gonzalez,Minnesota Twins,64,0,3,6,85.2,398,349,106,70,13,1,22,64,63,40,1,85,5,0,4,8,1,0,7,41,15,1541,88,74,13,3,85.66666666666667
65706,Greg Pollard,Colorado Rockies,52,0,6,5,83.0,396,343,103,65,23,3,12,56,54,41,2,78,10,0,2,5,1,0,4,40,15,1491,73,90,4,1,83.0
55721,Cesar Mendez,Nashville Stars,81,0,4,5,84.0,390,330,87,54,16,5,12,56,52,52,0,77,5,0,3,1,2,0,5,61,23,1560,65,102,3,0,84.0
59243,Steve Rodgers,Arizona Diamondbacks,66,0,3,2,88.2,390,352,100,69,19,2,10,53,52,24,3,98,11,0,3,1,2,0,5,45,19,1526,66,89,10,3,88.66666666666667
59387,David Bailey,Kansas City Royals,75,0,12,9,84.1,387,334,96,72,18,1,5,45,44,39,13,53,9,3,1,2,0,1,7,39,3,1441,91,97,8,2,84.33333333333331
54034,Jose Castorena,Los Angeles Angels,57,0,2,1,99.0,387,359,79,52,16,1,10,37,35,20,1,94,4,1,3,3,1,0,9,47,14,1493,81,105,1,7,99.0
45084,Roman Folwell,Boston Red Sox,72,0,5,5,85.0,384,320,78,47,19,1,11,52,51,54,2,104,7,1,2,6,1,0,6,56,20,1575,72,65,3,3,85.0
56390,Ramon Meza,Toronto Blue Jays,53,0,3,0,86.0,384,341,94,56,23,2,13,51,50,36,0,94,3,0,4,9,1,0,5,37,15,1491,66,87,4,2,86.0
68485,Zach Greene,Cincinnati Reds,58,0,5,2,94.0,383,352,88,55,15,3,15,44,43,29,1,106,2,0,0,3,0,0,12,45,12,1516,78,79,9,3,94.0
62466,Josh Pless,San Francisco Giants,51,0,0,4,86.0,383,341,96,57,22,2,15,60,59,33,4,76,6,0,3,3,0,0,6,50,22,1498,77,91,12,3,86.0
49521,Pratt Maynard Jr.,Portland Loggers,54,0,6,4,87.2,374,312,62,42,13,0,7,46,45,56,0,93,5,0,1,5,1,0,6,40,10,1514,72,83,4,5,87.66666666666667
61974,Nate Porter,Tampa Bay Rays,20,0,8,8,88.2,374,338,88,57,18,1,12,43,42,26,0,85,4,3,3,4,0,0,7,12,2,1461,70,97,7,3,88.66666666666667
60488,Chris Karins,Colorado Rockies,57,0,8,4,83.1,367,316,78,48,16,2,12,40,37,41,0,77,5,0,5,4,0,0,5,52,20,1397,82,81,3,2,83.33333333333331
57762,Jarod Glass,Chicago Cubs,73,0,7,7,85.2,365,332,86,54,25,2,5,34,31,30,1,71,2,1,0,1,0,0,5,41,8,1384,82,92,6,1,85.66666666666667
61623,Jon Greska,Los Angeles Dodgers,54,0,9,7,88.2,364,320,63,35,13,3,12,38,38,36,6,91,5,1,2,1,0,0,7,50,10,1399,81,85,3,1,88.66666666666667
55820,Kevin Biese,Texas Rangers,52,0,4,3,88.2,363,321,70,52,5,0,13,34,33,39,0,101,0,0,3,2,0,0,7,45,11,1421,68,83,3,2,88.66666666666667
60495,Art Anderson,Kansas City Royals,59,0,5,3,87.1,359,313,63,35,15,4,9,36,34,36,3,80,5,1,4,5,0,0,7,18,6,1390,81,91,8,3,87.33333333333331
57570,Matt Freeman,Minnesota Twins,63,0,2,5,82.2,357,320,82,49,21,1,11,40,38,29,1,77,4,0,4,4,0,0,4,42,9,1381,61,100,9,1,82.66666666666667
56639,Steve Hall,Portland Loggers,53,0,4,1,81.1,357,304,76,51,17,1,7,44,43,47,3,73,3,0,3,2,1,0,10,35,7,1421,77,80,11,0,81.33333333333331
56600,Mike Mackin,Chicago Cubs,62,0,4,1,81.2,350,308,69,39,14,5,11,47,46,40,0,79,0,0,2,2,1,0,7,44,10,1361,75,84,6,0,81.66666666666667
59162,Bobby Ceres,Nashville Stars,60,0,3,6,77.2,349,303,75,45,15,0,15,39,36,41,3,72,3,1,1,1,2,0,6,31,10,1315,56,96,4,2,77.66666666666667
64540,Jimmy Hample,Seattle Mariners,49,0,7,5,82.1,349,303,67,51,8,1,7,36,34,40,0,81,3,0,3,5,0,0,7,31,15,1396,69,84,4,2,82.33333333333331
1803,Juan Pineda,Arizona Diamondbacks,70,0,4,5,80.1,349,307,71,46,11,5,9,39,38,33,0,81,6,0,3,4,0,0,3,29,11,1350,59,97,2,1,80.33333333333331
58127,Alex Aranda,Tampa Bay Rays,60,0,10,3,82.2,346,314,76,49,15,0,12,37,32,24,0,94,5,0,3,4,0,0,7,57,17,1349,67,76,5,1,82.66666666666667
58166,Jimmy Goldsmith,Nashville Stars,85,0,6,6,82.0,344,297,64,37,13,3,11,42,42,39,3,88,7,0,1,1,1,0,8,38,9,1321,73,73,7,3,82.0
62295,Chad Klee,Boston Red Sox,68,0,2,4,76.1,344,286,66,44,14,0,8,38,36,54,2,83,2,1,1,4,0,0,5,34,6,1436,50,87,6,0,76.33333333333331
64193,Manny Villarreal,Seattle Mariners,75,0,5,8,85.1,343,319,73,49,11,0,13,34,30,19,2,94,1,2,1,3,1,1,10,37,5,1328,69,79,8,1,85.33333333333331
61377,Dan Goldman,Houston Astros,76,0,6,3,83.1,337,304,65,46,15,0,4,22,18,27,2,95,1,1,3,4,0,1,6,36,15,1353,73,73,5,0,83.33333333333331
62260,Andy Goodwin,Washington Nationals,42,0,5,3,82.0,336,295,62,41,11,2,8,35,34,38,2,88,1,0,2,4,0,0,7,40,10,1318,65,81,3,2,82.0
51373,Heri Espinoza,-,48,0,6,3,79.1,334,314,86,55,9,3,19,43,42,14,1,72,3,0,3,1,0,0,7,42,16,1209,60,96,10,0,79.33333333333331
59071,Ricky Castro,San Francisco Giants,50,0,2,3,78.0,333,301,76,45,19,3,9,27,27,26,6,73,2,1,3,2,0,0,5,47,15,1292,70,83,2,1,78.0
47995,Steve Walzel,Atlanta Braves,53,0,1,2,78.2,331,302,82,45,27,4,6,36,36,24,0,70,5,0,0,2,0,0,10,19,8,1195,76,74,1,3,78.66666666666667
64403,Josh Hill,Washington Nationals,55,0,5,5,76.1,330,292,71,41,17,1,12,48,43,30,0,83,3,0,5,6,0,0,7,42,19,1310,56,81,3,2,76.33333333333331
60674,Jose de Jesus,Texas Rangers,65,0,5,1,79.1,329,294,68,47,14,2,5,25,20,27,2,62,5,0,2,4,0,1,11,50,14,1235,71,91,9,0,79.33333333333331
60115,Josh Ellis,Washington Nationals,72,0,6,9,75.2,329,287,69,45,14,0,10,42,39,34,3,91,1,2,5,1,0,0,2,23,13,1269,54,77,1,0,75.66666666666667
65572,Josh Hoops,Boston Red Sox,60,0,3,3,77.1,328,288,67,37,14,1,15,42,41,32,3,91,5,0,2,3,0,1,5,50,17,1306,57,75,4,1,77.33333333333331
59885,Josh Mason,Chicago Cubs,57,0,4,1,78.1,327,303,80,55,7,4,14,34,31,16,0,82,3,0,5,4,1,0,6,47,26,1201,61,80,4,3,78.33333333333331
62167,Greg Simpson,Boston Red Sox,48,0,6,0,73.1,324,286,73,49,12,1,11,48,42,34,0,78,2,0,2,0,0,0,5,42,17,1286,70,63,7,1,73.33333333333331
56577,Chris Hayse,Milwaukee Brewers,40,0,0,2,71.0,323,301,95,58,20,5,12,51,51,18,0,48,2,0,2,4,0,0,5,36,8,1157,77,80,2,2,71.0
61595,Dan Parrish,Cleveland Guardians,39,0,8,5,72.2,322,279,70,41,14,3,12,42,40,35,1,77,5,1,2,2,0,0,8,19,7,1243,63,68,9,1,72.66666666666667
55058,Joe Lewis,Los Angeles Dodgers,46,0,6,1,73.0,320,287,77,57,9,0,11,31,29,27,4,69,5,0,0,1,1,1,5,39,12,1242,62,76,6,2,73.0
62440,Mike Barger,Arizona Diamondbacks,44,0,4,3,77.0,319,295,77,45,13,1,18,51,51,21,0,71,0,0,3,1,0,0,12,36,11,1201,72,73,2,2,77.0
64519,Josh Nichols,Nashville Stars,82,0,3,2,72.2,319,264,59,39,13,1,6,36,36,44,1,76,9,1,1,3,1,0,4,58,19,1304,46,83,3,4,72.66666666666667
43140,Chris Williams,Tampa Bay Rays,52,0,3,5,78.2,319,293,72,51,11,0,10,28,24,19,2,53,2,0,5,5,0,0,13,34,14,1134,78,92,2,0,78.66666666666667
60339,Raul Albarran,Chicago White Sox,66,0,7,7,68.2,318,276,77,49,16,2,10,39,39,32,8,76,4,3,3,6,0,0,3,6,5,1221,65,62,2,0,68.66666666666667
51764,Chad Borkowski,Atlanta Braves,61,0,1,3,76.1,317,285,63,35,16,3,9,28,24,28,1,69,3,0,1,3,1,0,6,50,15,1204,80,70,8,3,76.33333333333331
46404,David Madrid,Cincinnati Reds,51,0,3,2,72.0,317,277,81,54,21,0,6,41,40,34,2,62,1,0,5,3,0,0,10,47,14,1228,65,73,4,3,72.0
40989,Junior Santos,Chicago White Sox,57,0,2,4,73.1,314,293,74,40,17,3,14,42,37,20,1,84,1,0,0,3,0,0,4,35,9,1149,64,67,4,0,73.33333333333331
57733,Tommy Woods,Portland Loggers,66,0,6,7,70.1,314,277,78,59,11,1,7,36,35,32,6,62,3,2,0,1,0,0,9,9,4,1153,70,66,2,1,70.33333333333331
60309,Chris Boley,Tampa Bay Rays,16,0,2,4,69.0,312,274,76,48,14,5,9,49,45,28,0,64,7,0,3,3,1,0,11,13,4,1254,58,73,13,2,69.0
57774,Chris Reed,Baltimore Orioles,44,0,6,7,70.1,311,267,62,39,17,0,6,34,30,36,4,54,5,0,3,3,1,0,4,34,10,1192,75,74,5,1,70.33333333333331
62449,Chris Zabel,Tampa Bay Rays,43,0,2,0,72.2,311,282,69,45,13,1,10,21,18,25,0,59,2,0,2,2,1,0,4,35,15,1214,75,76,5,1,72.66666666666667
57547,Danny Vest,Texas Rangers,49,0,5,3,71.1,309,270,75,49,18,3,5,35,35,24,1,68,5,0,10,4,0,0,6,34,12,1198,54,82,15,4,71.33333333333331
64777,Chris Fletcher,Colorado Rockies,37,0,2,1,61.2,307,265,86,48,20,3,15,60,48,38,0,53,1,1,2,4,1,0,5,31,10,1144,55,66,5,3,61.66666666666668
58837,Josh Clymer,Baltimore Orioles,71,0,5,8,73.0,306,273,59,36,14,0,9,31,28,26,4,82,5,1,1,1,0,0,8,6,1,1172,66,62,1,0,73.0
47583,Bill Fuentes,Minnesota Twins,51,0,5,5,70.1,306,275,70,46,17,1,6,33,29,25,0,52,3,0,3,0,0,0,5,25,12,1093,82,70,0,1,70.33333333333331
65568,Dave Kraatz,Milwaukee Brewers,46,0,4,4,69.1,305,286,88,46,23,0,19,48,47,15,0,63,3,0,1,1,0,0,7,45,15,1156,59,75,4,2,69.33333333333331
58094,Jeff Seiler,Los Angeles Dodgers,43,0,5,2,77.1,304,276,54,36,13,0,5,18,16,24,6,65,1,1,2,2,0,0,6,35,9,1055,74,85,5,0,77.33333333333331
65715,Josh Kellogg,Kansas City Royals,50,0,4,6,72.2,302,275,67,37,20,1,9,33,27,19,1,78,4,1,3,3,1,0,4,23,7,1179,61,70,0,4,72.66666666666667
59228,Tomas Ramirez,Baltimore Orioles,62,0,3,3,74.1,301,279,63,39,11,2,11,26,22,21,2,80,1,0,0,2,0,0,9,34,12,1195,63,69,2,1,74.33333333333331
56867,Guardians Grau,Atlanta Braves,49,0,3,0,72.0,298,271,63,37,14,2,10,35,34,22,0,66,3,1,1,4,0,0,9,43,17,1137,67,73,4,1,72.0
63157,Chris Knepper,Nashville Stars,62,0,3,1,74.2,298,269,59,37,12,0,10,29,29,25,2,67,1,0,3,3,0,0,9,49,15,1105,59,84,2,3,74.66666666666667
58219,Leonel Curral,Texas Rangers,35,0,1,1,68.1,297,277,84,57,14,1,12,41,40,11,0,47,6,1,2,4,1,0,5,30,10,1089,73,75,7,2,68.33333333333331
57830,Kory Valiante,Kansas City Royals,53,0,4,2,69.1,296,257,61,40,13,1,7,24,23,32,2,68,5,2,0,4,0,0,5,38,12,1114,54,73,4,4,69.33333333333331
65642,C.J. Tucker,Toronto Blue Jays,38,0,1,0,65.2,295,261,72,46,13,0,13,51,51,26,0,73,4,0,4,2,0,0,5,28,7,1124,50,68,15,1,65.66666666666667
46203,Bob Maish,Minnesota Twins,55,0,2,2,65.1,293,252,71,47,13,2,9,41,41,37,0,62,3,0,1,3,0,0,8,46,14,1193,64,54,5,6,65.33333333333331
59027,Jeremy McClary,New York Yankees,37,0,2,2,66.0,290,246,67,38,20,1,8,36,35,39,1,57,2,0,3,1,0,0,11,35,10,1123,63,62,2,2,66.0
62166,Luis Mendez,Atlanta Braves,63,0,6,6,67.0,290,257,68,44,16,3,5,32,27,31,1,75,1,0,1,3,0,0,6,44,9,1114,56,58,3,1,67.0
64198,Chris Whitby,Chicago Cubs,59,0,2,5,65.1,286,260,72,50,12,2,8,43,39,21,0,56,3,1,1,6,0,0,9,38,5,1098,54,75,8,1,65.33333333333331
65548,Jose Arenas,Portland Loggers,47,0,3,9,64.0,285,251,66,47,7,0,12,31,27,26,2,71,5,0,3,1,2,0,5,37,12,1084,52,61,1,1,64.0
60200,Kurt Huddy,Portland Loggers,52,0,10,2,68.0,285,242,50,36,8,0,6,21,21,34,2,84,5,1,3,3,0,0,7,47,10,1150,62,49,5,1,68.0
58699,Billy Connolly,San Diego Padres,39,0,4,3,67.0,284,262,66,48,10,0,8,33,33,21,1,64,1,0,0,5,1,0,5,34,9,1075,65,65,11,2,67.0
56679,JuJuan Oaks,Seattle Mariners,66,0,7,8,67.2,284,239,42,27,5,1,9,20,20,42,1,93,3,0,0,1,0,0,6,6,0,1122,46,57,1,1,67.66666666666667
61616,Dave Alexandrou,San Francisco Giants,57,0,1,4,67.2,283,257,61,43,11,0,7,29,28,24,2,87,1,0,1,1,1,0,4,35,5,1123,49,57,0,3,67.66666666666667
60072,Bob Inman,Washington Nationals,41,0,4,0,64.2,283,263,74,48,12,4,10,35,32,15,0,71,2,0,3,1,0,0,4,35,13,1082,48,69,2,2,64.66666666666667
63401,Micah Olson,Seattle Mariners,47,0,5,5,60.2,283,234,55,33,10,1,11,43,36,41,0,66,7,0,1,1,0,0,7,28,7,1111,40,66,4,0,60.66666666666668
63522,Jonathon Collins,New York Mets,38,0,6,0,63.0,279,246,65,48,11,1,5,23,21,26,0,72,5,0,2,4,0,0,6,33,12,1120,55,53,7,2,63.0
45609,Jon Horsey,Toronto Blue Jays,47,0,1,1,63.0,279,248,64,30,16,2,16,42,40,27,2,61,3,0,1,2,0,0,4,39,14,1117,59,62,4,2,63.0
64426,Daylan Pindel,Philadelphia Phillies,28,0,1,1,63.2,277,248,68,48,13,0,7,30,30,22,1,60,1,0,6,3,0,0,5,30,14,1039,52,71,3,1,63.66666666666668
58639,Danny Bryan,San Francisco Giants,46,0,4,3,61.1,276,241,70,48,12,3,7,31,31,30,2,60,3,0,2,0,1,0,6,36,11,1059,53,59,2,0,61.333333333333336
62548,Kevin Bennett,Los Angeles Dodgers,38,0,4,4,61.2,275,236,61,45,9,1,6,31,25,36,4,62,2,1,0,3,1,0,9,32,12,1061,52,59,1,1,61.66666666666668
61344,Ben Berryman,New York Yankees,38,0,5,0,67.0,274,244,50,35,10,0,5,22,22,21,1,56,8,0,1,2,0,0,7,29,5,1043,61,77,7,0,67.0
63141,Daniel Zapata,Milwaukee Brewers,60,0,4,7,64.0,272,248,55,36,10,1,8,27,23,20,0,104,3,1,0,0,0,0,4,14,1,1079,45,40,2,1,64.0
61445,Steve Branch,Cleveland Guardians,47,0,2,7,58.1,269,244,77,38,20,4,15,53,52,23,3,63,2,0,0,1,0,0,7,25,8,1000,48,55,3,1,58.333333333333336
65557,Kevin Suarez,Chicago White Sox,56,0,5,2,58.1,269,230,68,48,13,0,7,37,37,33,1,46,1,0,5,0,0,0,7,37,13,988,56,64,3,0,58.333333333333336
60561,Jon Garlinghouse,San Francisco Giants,59,0,4,4,61.2,268,235,60,44,12,0,4,28,27,26,2,73,4,0,3,1,1,0,3,41,15,1006,31,73,3,0,61.66666666666668
61593,Joe Herbster,Milwaukee Brewers,42,0,3,0,57.2,266,223,56,35,20,0,1,32,28,32,1,60,7,1,3,5,0,0,2,35,12,1024,46,61,5,1,57.66666666666668
64098,Mike Vaughan,Houston Astros,67,0,9,4,62.1,266,226,51,32,5,3,11,26,26,34,1,70,2,1,3,1,0,0,6,21,8,1057,49,58,2,2,62.333333333333336
60916,Dong-hwan Choi,Washington Nationals,39,0,1,4,61.2,265,243,72,49,13,1,9,36,36,17,0,75,2,0,3,4,1,0,5,34,11,1040,40,59,0,0,61.66666666666668
59931,Yok-sing Law,Atlanta Braves,65,0,6,7,62.0,259,237,53,38,11,2,2,18,15,19,2,75,2,0,0,1,0,1,4,16,4,1028,48,57,2,1,62.0
53555,Nate Shumaker,Cleveland Guardians,33,0,2,1,58.0,256,234,60,38,12,0,10,31,24,18,1,47,2,1,1,0,0,0,5,27,14,902,63,59,8,0,58.0
55546,Chuck Anthony,Boston Red Sox,44,0,0,3,58.2,255,215,48,24,19,0,5,27,26,36,4,58,1,0,3,2,0,0,2,38,9,986,50,61,9,2,58.66666666666668
65558,Kurt Love,Toronto Blue Jays,54,0,6,3,59.0,255,223,59,36,12,1,10,28,28,29,1,70,0,1,2,2,0,0,8,46,21,1006,49,46,3,3,59.0
46998,Jimmy Merritt,Chicago Cubs,60,0,3,3,62.1,254,234,55,34,12,2,7,21,21,16,1,59,1,0,3,4,0,0,7,27,10,961,50,69,9,1,62.333333333333336
68456,Jose Valdez,Cincinnati Reds,42,0,2,1,56.0,253,215,58,39,10,0,9,28,26,33,0,50,3,1,1,7,0,0,8,42,10,1026,52,56,4,1,56.0
57947,Eric Boswell,Philadelphia Phillies,40,0,4,4,58.0,251,209,44,22,16,0,6,40,40,35,3,65,5,0,2,3,1,0,6,32,6,1022,43,58,6,1,58.0
60459,Ricky Lopez,New York Mets,52,0,1,1,62.1,251,227,46,34,6,0,6,20,20,20,4,77,2,2,0,2,0,0,5,38,8,946,55,48,1,1,62.333333333333336
64526,Jon Mastropaolo,Cincinnati Reds,61,0,5,4,60.1,251,231,58,35,13,2,8,25,24,17,3,57,1,0,2,2,0,0,6,50,14,965,54,62,3,0,60.333333333333336
65701,Chris Thornton,Chicago White Sox,41,0,4,2,57.0,251,232,64,39,12,2,11,26,24,17,2,55,0,0,2,0,1,0,4,36,11,926,41,69,0,0,57.0
44548,Jeremy Banks,Philadelphia Phillies,28,0,2,0,58.0,249,216,49,31,12,0,6,21,19,30,0,36,3,0,0,0,0,0,10,19,8,931,64,64,5,0,58.0
65527,Chris Santillo,Los Angeles Angels,64,0,1,5,55.2,249,216,61,38,12,0,11,35,31,23,0,59,5,2,3,1,0,0,10,51,13,955,57,41,8,0,55.66666666666668
64276,Jonathan Zelensky,Tampa Bay Rays,60,0,4,5,59.1,248,225,51,29,15,2,5,16,14,20,1,69,2,0,1,1,1,0,4,20,4,968,41,63,5,1,59.333333333333336
67050,Eric Pflueger,Seattle Mariners,35,0,1,0,57.0,247,219,61,42,10,1,8,33,32,19,0,50,7,0,2,5,0,0,8,27,11,881,57,51,3,2,57.0
58597,Pat Harris,Boston Red Sox,66,0,2,8,58.2,245,221,50,26,15,0,9,31,27,23,6,64,1,0,0,0,0,0,6,32,8,963,43,59,4,2,58.66666666666668
64254,Tony Sanchez,Tampa Bay Rays,58,0,5,6,57.0,244,222,53,36,13,0,4,27,25,19,0,71,3,0,0,2,1,0,2,33,8,971,47,49,4,1,57.0
62283,Charles Swerdlow,Nashville Stars,50,0,6,2,55.0,243,200,44,29,5,3,7,20,17,38,0,64,3,0,2,5,0,0,4,32,7,976,45,49,10,1,55.0
65263,Luis Escalona,Los Angeles Dodgers,63,0,3,3,56.2,242,216,54,36,9,1,8,23,23,25,3,68,0,0,1,3,0,0,6,39,12,988,45,49,5,2,56.66666666666668
63045,Devon Gatewood,New York Mets,44,0,3,4,56.2,242,218,53,38,11,2,2,21,17,21,2,41,0,0,3,3,0,0,7,29,5,867,63,57,2,2,56.66666666666668
24052,Pete Martin,Milwaukee Brewers,36,0,4,3,59.0,241,218,49,28,13,1,7,26,26,18,2,53,2,0,3,1,0,0,3,8,1,894,45,72,4,0,59.0
64075,Eric Irvin,San Francisco Giants,56,0,3,6,56.2,240,212,47,26,13,3,5,27,25,27,3,71,1,0,0,1,0,0,4,27,7,949,37,57,4,0,56.66666666666668
59151,Jeff Kerr,Baltimore Orioles,40,0,6,2,58.0,238,223,52,23,18,2,9,26,24,13,1,70,1,0,1,1,0,0,2,35,10,929,38,62,1,1,58.0
64057,Jonathan Roberts,San Diego Padres,51,0,6,3,60.2,238,213,46,28,14,1,3,15,15,19,4,46,1,3,2,1,0,0,8,36,7,884,55,71,3,0,60.66666666666668
51213,Ernie Williams,Toronto Blue Jays,60,0,3,5,54.0,238,219,58,34,13,1,10,37,35,17,2,57,2,0,0,1,0,0,6,38,4,976,48,50,5,0,54.0
59085,Chris Simington,Texas Rangers,54,0,5,3,59.1,237,219,49,30,11,0,8,20,18,13,1,55,2,1,2,0,1,0,3,48,12,937,51,67,4,0,59.333333333333336
61431,Tony Rojas,Colorado Rockies,34,0,2,2,45.1,236,190,61,37,15,1,8,53,52,34,0,55,10,0,2,3,0,0,3,28,5,893,35,40,7,1,45.333333333333336
67061,Robbie Cerqua,San Diego Padres,50,0,3,4,53.1,235,210,59,41,13,1,4,35,31,17,1,43,8,0,0,0,1,0,8,51,24,864,41,64,6,0,53.333333333333336
60143,Chad Shaw,Kansas City Royals,46,0,5,4,51.0,235,196,49,30,12,2,5,28,25,37,1,68,1,0,1,1,0,0,5,25,13,908,36,43,3,0,51.0
61563,Chris Little,San Diego Padres,54,0,4,4,50.2,233,196,44,25,11,0,8,34,29,35,1,59,1,1,0,1,0,0,3,15,4,941,32,58,3,0,50.66666666666668
55084,Danny Weisbart,Houston Astros,44,0,6,2,49.2,233,207,65,33,18,4,10,40,39,22,1,55,0,1,3,3,0,0,2,30,17,925,39,51,7,3,49.66666666666668
64051,Greg Helmberger,Toronto Blue Jays,57,0,2,7,51.1,232,191,41,25,5,0,11,29,25,35,4,66,3,0,2,1,0,1,7,10,4,925,32,50,1,0,51.333333333333336
60621,Jake Mandeville,Baltimore Orioles,25,0,0,0,55.1,232,212,48,34,8,0,6,17,16,19,0,61,0,0,1,0,1,0,3,20,6,924,44,55,3,2,55.333333333333336
47152,Tony Gomez,Tampa Bay Rays,31,0,0,4,53.0,231,209,54,34,6,0,14,34,30,19,0,61,1,0,2,0,1,0,4,19,7,906,36,56,2,1,53.0
61672,Ricky Contreras,Atlanta Braves,39,0,2,0,52.1,230,207,56,37,10,0,9,32,32,18,0,36,3,0,2,3,0,0,2,26,8,854,52,63,2,1,52.333333333333336
55001,Tony Lamar,Cleveland Guardians,33,0,2,2,48.2,229,195,57,41,7,1,8,36,34,29,0,48,3,0,2,7,0,0,4,17,7,923,39,53,7,2,48.66666666666668
49179,Eitan Katan,Los Angeles Angels,61,0,2,8,50.1,228,206,62,43,10,0,9,27,26,12,0,56,5,0,5,3,0,0,2,55,21,889,42,48,2,2,50.333333333333336
65609,Mike Aragon,Philadelphia Phillies,62,0,2,5,57.1,227,199,39,29,7,0,3,18,16,21,3,69,4,1,2,2,2,0,3,52,11,846,47,47,5,4,57.333333333333336
53865,Josh Sewall,Philadelphia Phillies,43,0,3,2,55.1,227,200,41,24,7,0,10,24,24,23,2,63,1,0,3,0,0,0,6,46,16,906,47,47,2,3,55.333333333333336
64500,Josh Blanchard,New York Yankees,53,0,8,8,49.2,225,193,49,32,9,2,6,27,27,28,5,51,1,1,2,3,0,0,3,38,11,844,47,48,2,0,49.66666666666668
63930,Salvatore Gutierrez,-,53,0,3,4,52.1,225,194,37,25,6,1,5,23,19,27,4,75,3,1,0,3,0,0,3,11,0,915,33,45,5,1,52.333333333333336
19387,Pat Guilford,St. Louis Cardinals,33,0,5,5,49.1,223,190,51,29,13,1,8,28,28,28,11,47,0,1,4,4,1,0,3,0,0,843,47,50,1,0,49.333333333333336
63385,Jon Mell,Seattle Mariners,49,0,2,3,50.2,223,197,50,32,12,1,5,23,23,25,0,57,0,0,1,2,0,0,2,47,16,902,36,54,7,2,50.66666666666668
57632,Chris Owens,Milwaukee Brewers,30,0,1,0,53.0,223,202,47,37,4,1,5,24,21,21,0,45,0,0,0,1,0,0,5,18,3,883,54,53,9,1,53.0
60769,Marvin Bautista,Tampa Bay Rays,50,0,3,2,53.0,222,203,47,19,15,2,11,27,27,12,0,61,5,1,1,2,0,0,2,31,9,833,48,48,4,1,53.0
64428,Jeff O'Rourke,Cincinnati Reds,57,0,4,1,55.2,221,201,38,27,8,0,3,13,12,20,2,60,0,0,0,0,0,0,4,5,1,881,49,52,1,1,55.66666666666668
