ID,Name,ORG,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM,IP Clean,Plays A,Plays M
57940,Alfredo Ruiz,St. Louis Cardinals,3,72,66,525,18,506,1,53,0,-0.8,0,0,587.2,0,0,112,107,11,11,7,2,5,0,5,0,2,0,0,587.6666666666669,142,120
62071,Dan Pace,Tampa Bay Rays,3,63,63,442,21,418,3,51,0,-3.6,0,0,521.2,0,0,72,65,8,6,8,3,4,1,3,0,0,0,0,521.6666666666669,95,75
62567,Pete Hester,Minnesota Twins,3,64,54,432,16,416,0,44,0,2.6,0,0,507.1,0,0,69,69,11,8,3,3,7,2,2,0,1,0,0,507.3333333333334,93,82
59611,Bobby Cabrera,Kansas City Royals,3,58,58,454,26,424,4,43,0,-3.1,0,0,496.1,0,0,92,85,13,9,6,4,2,0,2,0,1,0,0,496.3333333333334,116,98
58788,Jarred Parish,Nashville Stars,3,55,54,410,24,385,1,39,0,-1.5,0,0,490.0,0,0,95,90,15,11,5,2,2,0,6,0,1,0,0,490.0,124,103
46245,Alex Castro,Tampa Bay Rays,3,91,39,392,17,372,3,28,0,0.3,0,0,446.2,0,0,62,60,13,11,1,0,3,0,5,0,0,0,0,446.66666666666663,84,71
55058,Joe Lewis,Los Angeles Dodgers,3,56,53,388,24,362,2,32,0,1.7,0,0,427.2,0,0,73,70,13,13,7,7,4,0,4,0,0,0,0,427.66666666666663,101,90
61397,Kevin Naclerio,Washington Nationals,3,55,43,391,30,357,4,33,0,0.5,0,0,415.1,0,0,72,69,9,6,4,4,9,5,0,0,1,0,0,415.3333333333334,95,84
56923,Mike Cumbie,Cincinnati Reds,3,54,44,379,19,359,1,37,0,0.5,0,0,400.0,0,0,69,67,10,8,2,1,1,0,5,0,1,0,0,400.0,88,76
64121,Jim Towler,Tampa Bay Rays,3,52,48,352,17,330,5,34,0,-2.9,0,0,399.2,0,0,64,58,7,4,4,3,0,0,6,1,0,0,0,399.66666666666663,81,66
64065,Doug Heckman,St. Louis Cardinals,3,47,47,361,23,333,5,31,0,-1.7,0,0,390.0,0,0,68,62,5,5,6,4,3,0,5,0,0,0,0,390.0,87,71
60701,Antonino Sellecca,Minnesota Twins,3,39,39,308,20,286,2,32,0,0.3,0,0,338.1,0,0,55,54,6,4,8,6,4,1,6,0,0,0,0,338.3333333333334,79,65
49119,Jack Reichert,Nashville Stars,3,40,39,293,12,278,3,14,0,-1.9,0,0,337.1,0,0,49,44,6,5,5,4,1,0,2,0,0,0,0,337.3333333333334,63,53
51108,Oscar Alberganza,Chicago Cubs,3,41,39,303,34,267,2,23,0,-0.8,0,0,335.0,0,0,67,63,12,9,3,2,3,0,3,0,0,0,0,335.0,88,74
57716,Josh Oldham,Chicago Cubs,3,40,40,300,16,279,5,26,0,-3.3,0,0,331.1,0,0,61,54,9,5,2,0,7,1,6,0,0,0,0,331.3333333333334,85,60
58114,Hector Melendez,Kansas City Royals,3,50,29,279,19,259,1,23,0,2.2,0,0,306.0,0,0,40,38,8,7,3,1,2,1,9,4,0,0,0,306.0,62,51
60767,Xavier Arango,St. Louis Cardinals,3,39,31,260,18,242,0,23,0,1.6,0,0,292.2,0,0,57,56,7,5,7,5,2,1,4,0,0,0,0,292.66666666666663,77,67
48633,Rick Torrez,Minnesota Twins,3,35,35,261,12,242,7,18,0,-4.2,0,0,291.2,0,0,52,42,12,10,2,0,1,0,5,0,0,0,0,291.66666666666663,72,52
56989,Tim Morger,Chicago Cubs,3,39,30,226,13,209,4,22,0,-0.4,0,0,262.1,0,0,46,43,12,11,1,1,1,0,2,0,0,0,0,262.3333333333334,62,55
60099,Phil Sondergaard,Minnesota Twins,3,29,29,227,15,209,3,22,0,0.2,0,0,256.0,0,0,55,52,6,4,3,3,6,3,4,0,0,0,0,256.0,74,62
26487,Jeremy Holtzman,-,3,26,25,226,11,214,1,21,0,0.5,0,0,230.2,0,0,43,41,5,4,1,1,3,1,3,0,0,0,0,230.66666666666663,55,47
63162,Greg Hobbs,Boston Red Sox,3,61,14,196,12,183,1,16,0,1.4,0,0,223.2,0,0,42,41,5,5,1,1,2,1,3,0,1,0,0,223.66666666666663,54,48
63156,Eric Rutland,Chicago Cubs,3,28,24,187,20,166,1,17,0,0.2,0,0,205.2,0,0,40,40,8,6,2,2,3,1,2,0,0,0,0,205.66666666666663,55,49
55846,Jim Baker,Chicago Cubs,3,32,21,174,13,157,4,10,0,-1.6,0,0,202.1,0,0,29,23,5,5,0,0,4,2,3,1,0,0,0,202.33333333333331,41,31
65526,Mike Connell,Boston Red Sox,3,37,20,193,8,184,1,23,0,-2.0,0,0,188.0,0,0,31,27,2,1,1,0,1,0,1,0,0,0,0,188.0,36,28
59348,Sam Cagley,San Francisco Giants,3,26,20,150,4,144,2,13,0,-0.3,0,0,186.2,0,0,29,27,3,3,1,1,1,0,2,0,0,0,0,186.66666666666663,36,31
55908,Jake Henneberry,Houston Astros,3,23,19,132,12,120,0,11,0,0.9,0,0,175.0,0,0,21,21,4,4,3,3,3,1,2,0,0,0,0,175.0,33,29
51605,Joey Holland,Cleveland Guardians,3,22,22,155,5,146,4,18,0,-1.6,0,0,172.0,0,0,36,35,4,1,0,0,1,0,2,0,0,0,0,172.0,43,36
50853,Tony Moreno,Colorado Rockies,3,23,20,142,10,132,0,13,0,0.9,0,0,172.0,0,0,25,25,7,7,2,2,1,0,1,0,0,0,0,172.0,36,34
55017,Rodolfo Nava,Seattle Mariners,3,20,20,144,3,140,1,14,0,-0.3,0,0,171.2,0,0,34,33,3,3,2,1,1,0,2,0,0,0,0,171.66666666666663,42,37
55340,Jesus Cardozo,Arizona Diamondbacks,3,21,21,154,16,137,1,16,0,0.6,0,0,169.0,0,0,39,38,5,5,1,1,5,2,4,0,2,0,0,169.0,56,46
57950,Mel Moreno,Philadelphia Phillies,3,20,20,155,8,147,0,18,0,-0.2,0,0,164.1,0,0,32,31,6,5,2,0,0,0,3,0,0,0,0,164.33333333333331,43,36
65254,Jorge Espinosa,Texas Rangers,3,19,18,145,7,138,0,12,0,0.2,0,0,161.0,0,0,19,19,1,1,2,2,1,0,0,0,2,0,0,161.0,25,22
57779,Julio Gutierrez,Cincinnati Reds,3,22,19,156,8,147,1,20,0,0.1,0,0,154.2,0,0,27,26,4,4,3,2,0,0,2,0,2,0,0,154.66666666666663,38,32
56799,Tony Ellington,New York Mets,3,29,13,133,9,124,0,11,0,-0.2,0,0,137.2,0,0,30,29,2,2,2,0,2,0,2,0,2,0,0,137.66666666666663,40,31
55062,Jonathan Bauers,-,3,14,14,106,10,94,2,14,0,-0.7,0,0,117.0,0,0,16,14,5,5,0,0,1,0,2,0,1,0,0,117.0,25,19
64106,Willie Abella,Washington Nationals,3,14,14,97,5,92,0,15,0,0.2,0,0,116.1,0,0,14,13,1,1,3,2,2,0,1,0,0,0,0,116.33333333333331,21,16
62454,Ken Sensel,Chicago Cubs,3,33,9,102,9,93,0,9,0,0.6,0,0,115.2,0,0,19,19,4,4,1,0,1,1,0,0,1,0,0,115.66666666666667,26,24
56002,Alex Cuadra,New York Mets,3,27,9,109,11,98,0,8,0,0.3,0,0,114.0,0,0,22,20,5,5,0,0,1,0,0,0,0,0,0,114.0,28,25
56900,Eric Maxwell,San Diego Padres,3,14,12,115,10,104,1,14,0,-0.3,0,0,113.0,0,0,17,16,3,2,4,3,0,0,0,0,0,0,0,113.0,24,21
60618,Kevin Felder,Seattle Mariners,3,14,12,89,5,84,0,11,0,0.7,0,0,108.0,0,0,18,18,4,4,1,1,3,1,0,0,0,0,0,108.0,26,24
60333,Jimmy Lambert,Chicago White Sox,3,15,12,91,7,82,2,9,0,0.0,0,0,106.2,0,0,26,25,2,2,1,1,4,0,2,1,0,0,0,106.66666666666667,35,29
56110,Dong-su Kim,Los Angeles Dodgers,3,56,1,98,6,92,0,9,0,0.2,0,0,103.1,0,0,23,22,2,2,0,0,0,0,1,0,0,0,0,103.33333333333331,26,24
60768,Juan Olalde,Tampa Bay Rays,3,12,12,106,5,99,2,3,0,-0.6,0,0,101.0,0,0,24,21,0,0,0,0,1,1,3,0,1,0,0,101.0,29,22
52798,Willie Orozco,Minnesota Twins,3,11,11,96,4,92,0,8,0,0.2,0,0,95.2,0,0,16,16,0,0,1,1,2,0,1,0,1,0,0,95.66666666666667,21,17
61468,Raul Ruiz,New York Mets,3,11,10,78,2,76,0,9,0,0.5,0,0,91.1,0,0,20,20,1,1,1,1,0,0,1,0,0,0,0,91.33333333333331,23,22
62239,Jim Navarro,Arizona Diamondbacks,3,15,9,83,5,78,0,8,0,-1.2,0,0,85.0,0,0,15,13,2,1,1,0,3,0,1,0,0,0,0,85.0,22,14
61649,Tony Fuentes,New York Mets,3,11,10,76,6,70,0,11,0,-0.1,0,0,84.0,0,0,19,19,2,2,3,1,3,0,0,0,0,0,0,84.0,27,22
57978,Gabe Taylor,Atlanta Braves,3,10,9,78,4,73,1,11,0,-0.5,0,0,80.2,0,0,13,12,3,3,1,0,0,0,4,0,0,0,0,80.66666666666667,21,15
62881,Will Olvera,New York Yankees,3,9,9,67,2,63,2,4,0,-0.3,0,0,79.0,0,0,16,16,1,1,3,1,1,0,0,0,0,0,0,79.0,21,18
47911,Jose Chinea,Cleveland Guardians,3,9,8,59,2,56,1,1,0,-0.7,0,0,70.0,0,0,15,14,1,1,2,0,1,0,1,0,0,0,0,70.0,20,15
67030,Pat Robinson,Boston Red Sox,3,9,8,62,4,58,0,6,0,0.2,0,0,69.0,0,0,11,11,1,1,2,1,0,0,0,0,0,0,0,69.0,14,13
53277,Arturo Vega,-,3,8,7,58,4,54,0,11,0,-0.1,0,0,64.0,0,0,13,13,1,1,0,0,1,0,0,0,0,0,0,64.0,15,14
49423,Anthony Silva,New York Mets,3,8,7,59,5,53,1,10,0,0.0,0,0,63.2,0,0,8,7,1,1,2,1,1,1,0,0,0,0,0,63.66666666666668,12,10
67107,Chris Leonard,Cincinnati Reds,3,8,8,48,1,47,0,3,0,0.2,0,0,63.0,0,0,8,8,0,0,1,1,0,0,0,0,0,0,0,63.0,9,9
60179,Mike Looney,Milwaukee Brewers,3,9,8,42,3,38,1,5,0,-0.4,0,0,62.0,0,0,9,8,0,0,1,0,1,0,1,0,0,0,0,62.0,12,8
55887,Dylan Larson,Los Angeles Angels,3,7,7,46,1,45,0,5,0,-0.6,0,0,61.0,0,0,4,3,0,0,0,0,1,0,2,0,0,0,0,61.0,7,3
59278,Jeff Bartlow,San Diego Padres,3,8,8,59,5,53,1,5,0,-0.1,0,0,59.0,0,0,8,7,3,3,2,2,0,0,0,0,0,0,0,59.0,13,12
62269,Brandon Burse,Toronto Blue Jays,3,6,6,52,5,47,0,8,0,0.6,0,0,58.0,0,0,16,16,0,0,1,1,1,1,0,0,0,0,0,58.0,18,18
60128,Jamie Eberhardt,Milwaukee Brewers,3,13,6,53,7,45,1,7,0,-0.2,0,0,58.0,0,0,10,9,5,4,1,0,2,1,0,0,0,0,0,58.0,18,14
56810,Mike Galletto,Atlanta Braves,3,12,4,49,5,44,0,5,0,0.3,0,0,54.0,0,0,10,9,3,3,0,0,0,0,0,0,0,0,0,54.0,13,12
61091,Eric Butts,-,3,7,6,49,1,47,1,6,0,-0.3,0,0,52.1,0,0,8,7,2,2,1,1,1,0,0,0,0,0,0,52.333333333333336,12,10
52474,Ruben Artiga,San Diego Padres,3,6,5,37,3,32,2,4,0,-1.2,0,0,49.0,0,0,7,5,2,2,0,0,0,0,1,0,0,0,0,49.0,10,7
52405,Frank Vivar,Houston Astros,3,11,4,45,5,40,0,5,0,0.3,0,0,49.0,0,0,7,7,2,2,1,1,0,0,2,0,0,0,0,49.0,12,10
51493,Kevin Baglioni,Cleveland Guardians,3,8,5,40,2,38,0,6,0,0.1,0,0,46.0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,46.0,4,4
64181,Len Winters,Texas Rangers,3,6,5,36,3,33,0,2,0,-0.1,0,0,46.0,0,0,12,12,0,0,1,0,1,1,1,0,0,0,0,46.0,15,13
62170,Steven Squarebriggs,New York Yankees,3,14,2,49,4,45,0,3,0,0.2,0,0,45.1,0,0,11,11,0,0,1,1,1,0,1,0,0,0,0,45.333333333333336,14,12
58061,Mike Pasquale,Baltimore Orioles,3,5,5,43,2,41,0,5,0,0.3,0,0,45.0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,45.0,16,16
59239,Steve Gunn,Kansas City Royals,3,7,5,36,2,33,1,6,0,-0.2,0,0,44.0,0,0,7,6,1,1,0,0,1,1,0,0,0,0,0,44.0,9,8
46394,Dante Ester,-,3,6,5,44,2,42,0,2,0,0.1,0,0,44.0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,44.0,7,7
58809,Dusty Flanagan,Colorado Rockies,3,6,4,39,0,37,2,5,0,-1.1,0,0,40.0,0,0,5,3,0,0,0,0,1,0,0,0,1,0,0,40.0,7,3
62403,Eric Wolfe,Cincinnati Reds,3,5,5,36,2,34,0,4,0,0.0,0,0,39.2,0,0,4,4,2,2,1,0,0,0,0,0,0,0,0,39.66666666666668,7,6
61661,Leo Ramirez,Milwaukee Brewers,3,21,0,29,1,28,0,4,0,-0.1,0,0,37.2,0,0,5,5,2,1,0,0,0,0,0,0,0,0,0,37.66666666666668,7,6
58903,William Elmore,Cleveland Guardians,3,6,4,37,1,36,0,4,0,-0.7,0,0,37.0,0,0,9,9,0,0,1,0,1,0,1,0,0,0,0,37.0,12,9
60621,Jake Mandeville,Baltimore Orioles,3,6,3,29,2,27,0,3,0,0.4,0,0,31.1,0,0,6,6,0,0,1,1,1,1,0,0,0,0,0,31.33333333333334,8,8
61991,Danny Montano,-,3,5,3,21,1,19,1,1,0,-0.4,0,0,31.0,0,0,5,4,1,1,0,0,0,0,0,0,0,0,0,31.0,6,5
62088,Jon Stein,St. Louis Cardinals,3,7,3,32,0,31,1,0,0,-0.4,0,0,29.2,0,0,5,4,0,0,1,1,0,0,1,0,0,0,0,29.666666666666664,7,5
58004,Eric Rios,San Francisco Giants,3,4,3,22,2,20,0,2,0,0.1,0,0,29.0,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,29.0,6,6
57987,Josh Davis,Kansas City Royals,3,4,3,27,1,26,0,2,0,0.0,0,0,28.0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,28.0,5,4
55381,Kokoro Sato,-,3,5,3,22,3,19,0,1,0,0.2,0,0,28.0,0,0,6,6,2,2,0,0,0,0,0,0,0,0,0,28.0,8,8
58620,Nelson Armendariz,Los Angeles Dodgers,3,4,4,27,1,26,0,4,0,0.0,0,0,27.0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,0,27.0,5,4
60503,Manny Guzman,Toronto Blue Jays,3,6,1,16,2,14,0,2,0,-0.7,0,0,27.0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,27.0,6,4
60050,Jeremy Kuntz,Milwaukee Brewers,3,7,2,31,2,28,1,2,0,0.3,0,0,26.0,0,0,1,1,2,2,0,0,1,1,0,0,1,0,0,26.0,5,4
61461,Jamie Schmelz,Philadelphia Phillies,3,3,3,18,1,17,0,1,0,-0.6,0,0,26.0,0,0,3,3,3,2,1,0,0,0,0,0,1,0,0,26.0,8,5
60722,Juan Balboa,Chicago White Sox,3,8,0,25,3,22,0,4,0,0.3,0,0,25.0,0,0,3,3,1,1,0,0,1,1,1,0,0,0,0,25.0,6,5
65628,Robby Merrill,Cleveland Guardians,3,9,0,17,2,15,0,2,0,0.2,0,0,24.0,0,0,4,4,0,0,1,1,0,0,1,0,0,0,0,24.0,6,5
63428,Josh Walters,Washington Nationals,3,4,1,15,0,15,0,0,0,-0.4,0,0,23.0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,23.0,4,3
64238,Chad Engle,Minnesota Twins,3,5,2,22,2,20,0,2,0,0.1,0,0,22.2,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,22.666666666666664,4,4
63051,J.J. Rowland,St. Louis Cardinals,3,3,2,21,0,21,0,4,0,0.1,0,0,22.0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,22.0,5,4
59188,Mike CRUZ,-,3,14,0,24,0,24,0,1,0,0.0,0,0,22.0,0,0,3,3,0,0,0,0,0,0,1,0,1,0,0,22.0,5,3
59203,Devon Norris,Houston Astros,3,2,2,24,3,21,0,5,0,0.1,0,0,21.0,0,0,6,6,0,0,0,0,0,0,3,0,0,0,0,21.0,9,6
46294,Tony Gudino,Colorado Rockies,3,3,2,19,4,15,0,1,0,0.4,0,0,19.0,0,0,6,6,0,0,1,1,1,1,0,0,0,0,0,19.0,8,8
58151,Chris Fowler,Philadelphia Phillies,3,9,1,10,1,9,0,1,0,0.0,0,0,18.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,18.0,2,2
60201,Isaiah Tyner,Arizona Diamondbacks,3,10,0,11,1,10,0,2,0,0.0,0,0,18.0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,18.0,3,3
61353,Eddie Young,New York Mets,3,2,2,20,1,19,0,2,0,0.1,0,0,18.0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,18.0,5,5
64192,Sam Stephens,San Diego Padres,3,10,0,15,0,15,0,1,0,0.1,0,0,17.1,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,17.33333333333334,4,4
52164,Kab-shik Kim,Minnesota Twins,3,2,2,13,0,13,0,0,0,0.1,0,0,16.0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,16.0,4,4
60570,Joe Branton,New York Yankees,3,8,0,18,0,18,0,2,0,-0.5,0,0,15.2,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,15.666666666666664,4,3
62394,Danny Rincon,Cleveland Guardians,3,5,1,10,0,10,0,1,0,0.0,0,0,15.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15.0,1,1
56489,Tony Sierra,Los Angeles Dodgers,3,4,0,13,2,11,0,1,0,0.0,0,0,14.0,0,0,4,4,1,1,0,0,1,0,0,0,1,0,0,14.0,7,5
67153,Danny Wells,New York Yankees,3,3,1,15,1,14,0,3,0,0.1,0,0,13.1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,13.333333333333332,5,5
57043,Yoshiaki Matsumura,Milwaukee Brewers,3,2,1,7,0,7,0,1,0,0.0,0,0,10.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10.0,1,1
50487,Gilberto Romero,Chicago White Sox,3,3,1,10,0,10,0,1,0,0.0,0,0,10.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,10.0,2,2
61201,Dylan Todman,New York Mets,3,2,1,15,0,15,0,1,0,0.0,0,0,10.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,10.0,2,2
64275,Nate Albrecht,Chicago Cubs,3,3,0,7,0,7,0,1,0,0.0,0,0,9.2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,9.666666666666664,2,2
54698,Jake Armbruster,Colorado Rockies,3,1,1,6,0,6,0,1,0,0.0,0,0,9.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9.0,1,1
64212,Mike Byers,Los Angeles Dodgers,3,3,0,7,0,7,0,1,0,-0.2,0,0,9.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9.0,2,1
61744,Melvin Castellano,Philadelphia Phillies,3,1,1,10,0,10,0,1,0,0.0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,1,0
58885,Luis Leyva,San Diego Padres,3,1,1,9,1,8,0,1,0,0.1,0,0,9.0,0,0,4,4,0,0,0,0,0,0,0,0,1,0,0,9.0,5,4
64174,Dan Makuch,Los Angeles Angels,3,1,1,10,2,8,0,1,0,0.1,0,0,9.0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,9.0,3,3
66396,Jose Ochoa,Atlanta Braves,3,1,1,10,1,9,0,0,0,-0.1,0,0,9.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,9.0,2,1
60069,Danny Rivera,Cleveland Guardians,3,1,1,9,0,9,0,1,0,0.0,0,0,9.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9.0,1,1
59147,Trey Whittington,Philadelphia Phillies,3,1,1,8,1,6,1,0,0,-0.5,0,0,9.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,9.0,3,1
59331,Danny Viera,Cleveland Guardians,3,1,1,9,1,8,0,0,0,0.1,0,0,8.2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8.666666666666664,3,3
58856,Jim Donohue,Arizona Diamondbacks,3,1,1,7,0,6,1,2,0,-0.6,0,0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,1,0
54606,Joe Long,Minnesota Twins,3,1,1,11,0,10,1,1,0,-0.5,0,0,8.0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,8.0,3,2
60657,Alex Madrid,Baltimore Orioles,3,1,1,11,2,9,0,1,0,0.1,0,0,8.0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,8.0,5,5
64253,Bobby Murphree,Baltimore Orioles,3,4,0,11,2,9,0,0,0,0.0,0,0,8.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,8.0,2,2
65240,Danny Arzola,Boston Red Sox,3,1,1,14,1,13,0,0,0,0.1,0,0,7.0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,7.0,4,4
60063,Chris Seagrave,Portland Loggers,3,1,1,11,1,10,0,0,0,0.0,0,0,7.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,7.0,2,2
55342,Leo Mejia,Colorado Rockies,3,2,0,8,2,6,0,1,0,0.1,0,0,6.2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667,3,3
53937,Jose Albarran,-,3,2,0,7,0,7,0,1,0,0.0,0,0,6.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.333333333333332,1,1
60380,Vin Korte,Seattle Mariners,3,3,0,6,0,6,0,1,0,0.0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0
62352,Chris Bowman,Washington Nationals,3,2,0,4,1,3,0,2,0,0.0,0,0,5.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.333333333333332,1,1
60372,Vince Powell,Arizona Diamondbacks,3,4,0,5,0,5,0,0,0,0.0,0,0,5.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1
62036,Kevin Brockett,-,3,3,0,7,0,7,0,0,0,0.0,0,0,5.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.0,1,1
