ID,Name,ORG,POS,G,GS,TC,A,PO,E,DP,TP,ZR,SBA,RTO,IP,PB,CER,BIZ-R,BIZ-Rm,BIZ-L,BIZ-Lm,BIZ-E,BIZ-Em,BIZ-U,BIZ-Um,BIZ-Z,BIZ-Zm,BIZ-I,FRM,ARM,IP Clean,Plays A,Plays M
53277,Arturo Vega,-,5,13,13,31,19,9,3,1,0,-1.2,0,0,107.0,0,0,21,19,6,3,4,3,2,0,2,1,1,0,0,107.0,36,26
64174,Dan Makuch,Los Angeles Angels,5,13,11,17,14,1,2,1,0,-0.9,0,0,100.0,0,0,12,8,4,4,2,2,2,1,0,0,0,0,0,100.0,20,15
57043,Yoshiaki Matsumura,Milwaukee Brewers,5,11,11,26,17,8,1,1,0,-1.7,0,0,94.0,0,0,20,19,3,1,3,1,1,1,4,0,0,0,0,94.0,31,22
67052,Chris Gates,Philadelphia Phillies,5,23,7,23,14,9,0,0,0,1.7,0,0,92.2,0,0,13,13,3,3,2,1,2,1,7,4,0,0,0,92.66666666666667,27,22
65655,Sam Flynn,Seattle Mariners,5,16,9,27,18,6,3,2,0,-2.7,0,0,86.1,0,0,26,22,1,1,4,0,1,0,4,1,1,0,0,86.33333333333331,37,24
61991,Danny Montano,-,5,9,9,21,13,7,1,1,0,-0.4,0,0,75.0,0,0,14,13,2,2,2,1,4,2,0,0,0,0,0,75.0,22,18
55688,Agustin Aviles,St. Louis Cardinals,5,13,7,9,7,2,0,1,0,0.4,0,0,72.2,0,0,5,5,1,1,1,1,1,1,1,0,1,0,0,72.66666666666667,10,8
60701,Antonino Sellecca,Minnesota Twins,5,8,8,10,8,2,0,0,0,-0.2,0,0,67.0,0,0,9,8,2,2,1,0,0,0,1,0,0,0,0,67.0,13,10
62176,Joe Joe Billings,Portland Loggers,5,15,4,21,13,7,1,2,0,-0.3,0,0,63.1,0,0,14,12,1,1,3,3,3,1,0,0,0,0,0,63.333333333333336,21,17
69769,Jeff Neville,Colorado Rockies,5,6,6,17,15,2,0,1,0,0.3,0,0,57.0,0,0,12,12,1,1,1,1,5,3,2,0,0,0,0,57.0,21,17
64192,Sam Stephens,San Diego Padres,5,10,6,14,9,3,2,2,0,-0.7,0,0,57.0,0,0,10,9,2,1,0,0,2,1,0,0,0,0,0,57.0,14,11
52474,Ruben Artiga,San Diego Padres,5,8,5,5,3,1,1,1,0,-0.7,0,0,54.1,0,0,3,2,2,1,1,1,1,0,0,0,0,0,0,54.333333333333336,7,4
65628,Robby Merrill,Cleveland Guardians,5,8,6,13,10,2,1,2,0,-0.3,0,0,52.2,0,0,10,9,3,2,0,0,1,0,1,1,0,0,0,52.66666666666668,15,12
57892,Dave Rippon,Tampa Bay Rays,5,21,2,13,11,1,1,1,0,-0.4,0,0,50.2,0,0,9,7,3,2,3,1,1,1,1,1,0,0,0,50.66666666666668,17,12
63103,Cameron Bridgeman,Tampa Bay Rays,5,16,3,11,9,1,1,0,0,-0.2,0,0,49.0,0,0,6,6,4,3,0,0,1,1,2,0,1,0,0,49.0,14,10
68811,Chad Truemper,Cincinnati Reds,5,5,5,12,9,2,1,3,0,-0.2,0,0,47.1,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,47.333333333333336,12,11
64510,Cesar Cardoza,Portland Loggers,5,11,4,10,7,3,0,1,0,-0.1,0,0,42.2,0,0,9,8,0,0,1,1,0,0,2,0,0,0,0,42.66666666666668,12,9
67107,Chris Leonard,Cincinnati Reds,5,6,5,15,10,3,2,2,0,-0.4,0,0,42.0,0,0,8,7,5,3,1,1,0,0,2,1,0,0,0,42.0,16,12
46394,Dante Ester,-,5,5,5,13,10,2,1,0,0,-0.1,0,0,42.0,0,0,6,5,6,5,0,0,2,2,0,0,0,0,0,42.0,14,12
55790,Hugo Lua,New York Yankees,5,15,1,10,9,1,0,1,0,0.3,0,0,32.0,0,0,4,4,4,3,1,1,1,1,0,0,0,0,0,32.0,10,9
56989,Tim Morger,Chicago Cubs,5,5,3,9,5,4,0,1,0,-0.2,0,0,32.0,0,0,7,7,2,1,0,0,1,0,0,0,0,0,0,32.0,10,8
60388,Steve King,San Diego Padres,5,4,3,5,2,3,0,1,0,-0.4,0,0,28.0,0,0,5,3,1,1,0,0,0,0,0,0,1,0,0,28.0,7,4
60329,Donzel Bondurant,Arizona Diamondbacks,5,3,3,9,5,4,0,0,0,0.4,0,0,26.0,0,0,2,2,2,2,1,1,1,1,0,0,0,0,0,26.0,6,6
60333,Jimmy Lambert,Chicago White Sox,5,3,2,8,4,3,1,1,0,-0.3,0,0,23.0,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,23.0,8,7
56978,Julio Yarnel Harwell,Toronto Blue Jays,5,11,0,4,3,0,1,0,0,-0.8,0,0,21.0,0,0,3,2,1,0,2,1,0,0,0,0,0,0,0,21.0,6,3
49423,Anthony Silva,New York Mets,5,4,3,4,2,2,0,1,0,-1.1,0,0,20.0,0,0,3,2,1,1,0,0,2,0,1,0,0,0,0,20.0,7,3
54606,Joe Long,Minnesota Twins,5,3,2,8,4,3,1,0,0,0.0,0,0,19.2,0,0,6,5,0,0,0,0,1,1,1,1,0,0,0,19.666666666666664,8,7
58809,Dusty Flanagan,Colorado Rockies,5,5,1,3,1,2,0,0,0,-0.6,0,0,19.0,0,0,2,2,2,1,0,0,1,0,0,0,0,0,0,19.0,5,3
63182,Josh Hughes,St. Louis Cardinals,5,2,2,4,3,1,0,0,0,-0.1,0,0,18.0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,18.0,5,4
61280,Kevin Britnell,San Francisco Giants,5,7,0,1,1,0,0,0,0,0.1,0,0,16.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,16.666666666666664,1,1
58942,Ron Lyle,Milwaukee Brewers,5,8,0,2,1,1,0,0,0,-0.2,0,0,16.0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,16.0,3,1
60676,Melvin Arcega,Houston Astros,5,2,1,6,5,1,0,0,0,0.3,0,0,15.0,0,0,3,3,1,1,2,2,0,0,0,0,0,0,0,15.0,6,6
64065,Doug Heckman,St. Louis Cardinals,5,5,1,2,2,0,0,0,0,0.4,0,0,15.0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,15.0,3,2
62394,Danny Rincon,Cleveland Guardians,5,2,1,6,5,0,1,0,0,-0.1,0,0,13.0,0,0,2,1,2,2,0,0,2,2,0,0,0,0,0,13.0,6,5
60473,Mike Hester,Colorado Rockies,5,2,1,6,3,1,2,0,0,-0.9,0,0,11.1,0,0,5,4,0,0,1,0,0,0,0,0,1,0,0,11.333333333333332,7,4
63216,Sam Graham,Atlanta Braves,5,3,1,5,3,2,0,0,0,-0.3,0,0,11.0,0,0,4,4,1,1,0,0,1,0,1,0,0,0,0,11.0,7,5
63826,Jose Infante,Houston Astros,5,2,0,0,0,0,0,0,0,0.0,0,0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,0
58000,Sean Blanchard,Houston Astros,5,1,1,0,0,0,0,0,0,-0.3,0,0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,0
56733,Dennis Huot,Minnesota Twins,5,1,1,2,2,0,0,1,0,0.1,0,0,9.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,9.0,2,2
62341,Doug Lunsford,San Diego Padres,5,1,1,1,1,0,0,0,0,-0.1,0,0,9.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,9.0,2,1
64190,Dave Speroni,Seattle Mariners,5,1,1,1,1,0,0,0,0,0.0,0,0,9.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9.0,1,1
61652,Matt Williams,Atlanta Braves,5,1,1,2,2,0,0,0,0,0.1,0,0,9.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,9.0,2,2
57847,Jamie Alexander,Los Angeles Angels,5,1,1,6,3,3,0,2,0,-0.1,0,0,8.0,0,0,5,4,0,0,1,1,0,0,0,0,0,0,0,8.0,6,5
62241,Justin Barberini,Chicago Cubs,5,4,0,5,3,2,0,0,0,0.1,0,0,8.0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,8.0,4,4
56852,Juan Barrera,Los Angeles Angels,5,3,0,2,1,1,0,0,0,0.1,0,0,8.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,8.0,2,2
65564,Danny Haynes,Cincinnati Reds,5,2,0,1,0,1,0,0,0,0.0,0,0,6.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.0,1,1
54985,Jose Uriarte,Texas Rangers,5,1,0,3,2,1,0,0,0,-0.1,0,0,5.0,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0,5.0,4,3
63086,Namath Glenn,-,5,2,2,0,0,0,0,0,0,0.0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5.0,2,0
61976,Steve Diehl,Los Angeles Dodgers,5,1,0,2,0,1,1,0,0,-0.5,0,0,4.0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4.0,2,1
58114,Hector Melendez,Kansas City Royals,5,1,0,1,0,1,0,0,0,0.0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0
58620,Nelson Armendariz,Los Angeles Dodgers,5,2,0,0,0,0,0,0,0,0.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0
54999,Andy Cleveland,St. Louis Cardinals,5,2,0,1,1,0,0,1,0,0.0,0,0,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,1,1
57673,Jose Mejia,Tampa Bay Rays,5,1,0,0,0,0,0,0,0,0.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0
62660,Federico Mendoza,Baltimore Orioles,5,1,0,0,0,0,0,0,0,0.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0
63181,Joel Roberts,New York Mets,5,2,0,2,2,0,0,1,0,0.3,0,0,3.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,3.0,2,2
60773,Luis Ayala,Chicago White Sox,5,1,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0
62699,Joham Barreira,Tampa Bay Rays,5,1,0,1,1,0,0,0,0,0.0,0,0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1
47031,Vinny Lopez,Los Angeles Dodgers,5,1,0,1,1,0,0,0,0,0.1,0,0,2.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.0,1,1
60621,Jake Mandeville,Baltimore Orioles,5,1,0,0,0,0,0,0,0,0.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0
59374,Phil Tennant,Baltimore Orioles,5,1,0,2,2,0,0,0,0,0.1,0,0,2.0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2.0,2,2
68417,Danny Moreta,-,5,1,0,1,0,1,0,0,0,0.0,0,0,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1
60128,Jamie Eberhardt,Milwaukee Brewers,5,1,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
61333,Luis Escobedo,Boston Red Sox,5,1,0,1,0,1,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
64181,Len Winters,Texas Rangers,5,1,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0
